school_level,current_school,current_placement,zoned_school,asian,black,hispanic,indian,multi,white,grand_total,total_row
Elem,BELMONT ELEMENTARY SCHOOL,Choice,Doby,0,0,3,0,0,0,3,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Choice,Ippolito,0,0,0,0,0,3,3,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Choice,Kingswood,0,0,0,0,6,0,6,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Choice,Reddick,0,0,12,0,6,3,21,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Choice,Sessums,0,9,0,0,0,0,9,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Choice,Summerfield Crossings,0,0,0,0,3,3,6,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Choice,Thompson,0,3,0,0,0,0,3,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Choice,Thonotosassa,0,0,0,0,0,3,3,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Choice,Wimauma,0,6,0,0,0,3,9,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Choice,Yates,0,3,0,0,0,0,3,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,ESE Placed,Kingswood,0,0,0,0,3,0,3,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Neighborhood,Bailey,0,0,0,0,0,6,6,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Neighborhood,Belmont,51,1053,780,3,282,537,2706,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Neighborhood,Blank/Bad Addr,0,0,3,0,0,0,3,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Neighborhood,Boyette Springs,0,3,0,0,0,0,3,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Neighborhood,Collins,0,3,0,0,0,0,3,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Neighborhood,Cypress Creek,0,3,0,0,6,0,9,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Neighborhood,Dawson,0,0,3,0,0,0,3,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Neighborhood,Doby,0,3,0,0,0,3,6,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Neighborhood,Gibsonton,0,0,3,0,0,0,3,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Neighborhood,Sessums,0,9,0,0,0,0,9,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Neighborhood,Summerfield,0,0,0,0,0,6,6,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Neighborhood,Summerfield Crossings,0,3,3,0,3,6,15,FALSE
Elem,BELMONT ELEMENTARY SCHOOL,Neighborhood,Wimauma,0,0,0,0,0,3,3,FALSE
Elem,BEVIS ELEMENTARY,Choice,Bailey,0,0,3,0,0,0,3,FALSE
Elem,BEVIS ELEMENTARY,Choice,Belmont,0,0,9,0,0,0,9,FALSE
Elem,BEVIS ELEMENTARY,Choice,Bevis,3,0,9,0,6,36,54,FALSE
Elem,BEVIS ELEMENTARY,Choice,Bing,0,0,0,0,0,9,9,FALSE
Elem,BEVIS ELEMENTARY,Choice,Blank/Bad Addr,0,0,0,0,0,3,3,FALSE
Elem,BEVIS ELEMENTARY,Choice,Boyette Springs,0,0,0,0,3,54,57,FALSE
Elem,BEVIS ELEMENTARY,Choice,Brooker,0,0,3,0,0,3,6,FALSE
Elem,BEVIS ELEMENTARY,Choice,Buckhorn,0,0,0,0,0,9,9,FALSE
Elem,BEVIS ELEMENTARY,Choice,Cimino,9,0,0,0,3,15,27,FALSE
Elem,BEVIS ELEMENTARY,Choice,Collins,0,0,0,0,0,3,3,FALSE
Elem,BEVIS ELEMENTARY,Choice,Cypress Creek,0,3,3,0,0,3,9,FALSE
Elem,BEVIS ELEMENTARY,Choice,Dawson,3,0,12,0,0,18,33,FALSE
Elem,BEVIS ELEMENTARY,Choice,Doby,0,0,0,0,0,3,3,FALSE
Elem,BEVIS ELEMENTARY,Choice,Dover,0,0,0,0,0,6,6,FALSE
Elem,BEVIS ELEMENTARY,Choice,FishHawk Creek,33,0,36,0,15,87,171,FALSE
Elem,BEVIS ELEMENTARY,Choice,Folsom,0,0,0,0,3,0,3,FALSE
Elem,BEVIS ELEMENTARY,Choice,Frost,0,0,0,0,0,3,3,FALSE
Elem,BEVIS ELEMENTARY,Choice,Gibsonton,0,0,9,0,0,0,9,FALSE
Elem,BEVIS ELEMENTARY,Choice,Ippolito,0,0,0,0,0,3,3,FALSE
Elem,BEVIS ELEMENTARY,Choice,Kingswood,0,0,3,0,0,3,6,FALSE
Elem,BEVIS ELEMENTARY,Choice,Lamb,0,0,0,0,0,3,3,FALSE
Elem,BEVIS ELEMENTARY,Choice,Lithia Springs,0,0,0,0,0,12,12,FALSE
Elem,BEVIS ELEMENTARY,Choice,Lopez,0,0,0,0,0,6,6,FALSE
Elem,BEVIS ELEMENTARY,Choice,Mintz,0,0,0,0,0,3,3,FALSE
Elem,BEVIS ELEMENTARY,Choice,Pinecrest,24,3,15,0,9,93,144,FALSE
Elem,BEVIS ELEMENTARY,Choice,Reddick,0,0,9,0,6,0,15,FALSE
Elem,BEVIS ELEMENTARY,Choice,Riverview,0,0,6,0,0,6,12,FALSE
Elem,BEVIS ELEMENTARY,Choice,Sessums,3,3,9,0,0,27,42,FALSE
Elem,BEVIS ELEMENTARY,Choice,Springhead,0,0,0,0,0,3,3,FALSE
Elem,BEVIS ELEMENTARY,Choice,Stowers,27,0,18,0,6,66,117,FALSE
Elem,BEVIS ELEMENTARY,Choice,Summerfield,18,0,3,0,3,12,36,FALSE
Elem,BEVIS ELEMENTARY,Choice,Summerfield Crossings,0,3,3,0,3,0,9,FALSE
Elem,BEVIS ELEMENTARY,Choice,Symmes,3,0,0,0,0,0,3,FALSE
Elem,BEVIS ELEMENTARY,Choice,Trapnell,0,0,0,0,0,3,3,FALSE
Elem,BEVIS ELEMENTARY,Choice,Valrico,0,0,3,0,0,0,3,FALSE
Elem,BEVIS ELEMENTARY,Choice,Walden Lake,0,0,0,0,0,3,3,FALSE
Elem,BEVIS ELEMENTARY,Choice,Wimauma,0,0,3,0,0,6,9,FALSE
Elem,BEVIS ELEMENTARY,Neighborhood,Bevis,141,42,324,3,177,1032,1719,FALSE
Elem,BEVIS ELEMENTARY,Neighborhood,Corr,0,0,0,0,0,3,3,FALSE
Elem,BEVIS ELEMENTARY,Neighborhood,FishHawk Creek,0,0,0,0,0,3,3,FALSE
Elem,BEVIS ELEMENTARY,Neighborhood,Summerfield,3,0,0,0,0,0,3,FALSE
Elem,BING ELEMENTARY,Choice,Bing,0,0,3,0,0,0,3,FALSE
Elem,BING ELEMENTARY,Choice,Clair Mel,0,0,9,0,0,0,9,FALSE
Elem,BING ELEMENTARY,Choice,Cypress Creek,0,3,0,0,3,0,6,FALSE
Elem,BING ELEMENTARY,Choice,Doby,0,3,0,0,0,0,3,FALSE
Elem,BING ELEMENTARY,Choice,Frost,0,3,0,0,0,0,3,FALSE
Elem,BING ELEMENTARY,Choice,Gibsonton,0,3,3,0,0,0,6,FALSE
Elem,BING ELEMENTARY,Choice,Ippolito,0,9,6,0,0,0,15,FALSE
Elem,BING ELEMENTARY,Choice,Kenly,0,3,0,0,0,0,3,FALSE
Elem,BING ELEMENTARY,Choice,Lamb,0,18,0,0,0,0,18,FALSE
Elem,BING ELEMENTARY,Choice,Mendenhall,0,0,0,0,3,0,3,FALSE
Elem,BING ELEMENTARY,Choice,Palm River,0,3,6,0,0,0,9,FALSE
Elem,BING ELEMENTARY,Choice,Potter,0,3,0,0,0,0,3,FALSE
Elem,BING ELEMENTARY,Choice,Tampa Bay Boulevard,0,3,0,0,0,0,3,FALSE
Elem,BING ELEMENTARY,Choice,Thompson,0,6,0,0,0,0,6,FALSE
Elem,BING ELEMENTARY,Choice,Thonotosassa,0,3,0,0,0,0,3,FALSE
Elem,BING ELEMENTARY,Choice,Washington,0,3,0,0,0,0,3,FALSE
Elem,BING ELEMENTARY,ESE Placed,Nelson,0,3,0,0,0,0,3,FALSE
Elem,BING ELEMENTARY,Neighborhood,Belmont,0,0,0,0,3,0,3,FALSE
Elem,BING ELEMENTARY,Neighborhood,Bing,18,240,759,0,57,234,1308,FALSE
Elem,BING ELEMENTARY,Neighborhood,Clair Mel,0,6,3,0,0,0,9,FALSE
Elem,BING ELEMENTARY,Neighborhood,Frost,0,3,3,0,3,0,9,FALSE
Elem,BING ELEMENTARY,Neighborhood,Ippolito,0,6,0,0,0,0,6,FALSE
Elem,BING ELEMENTARY,Neighborhood,Kenly,0,3,0,0,0,0,3,FALSE
Elem,BING ELEMENTARY,Neighborhood,Lamb,0,12,3,0,0,0,15,FALSE
Elem,BING ELEMENTARY,Neighborhood,Mango,0,6,0,0,0,0,6,FALSE
Elem,BING ELEMENTARY,Neighborhood,Mintz,0,3,0,0,3,0,6,FALSE
Elem,BING ELEMENTARY,Neighborhood,Northwest,0,0,0,0,3,0,3,FALSE
Elem,BING ELEMENTARY,Neighborhood,Palm River,0,0,12,0,3,0,15,FALSE
Elem,BING ELEMENTARY,Neighborhood,Riverview,0,0,3,0,0,0,3,FALSE
Elem,BING ELEMENTARY,Neighborhood,Robles,0,3,0,0,0,0,3,FALSE
Elem,BING ELEMENTARY,Neighborhood,Sessums,0,3,0,0,0,0,3,FALSE
Elem,BING ELEMENTARY,Neighborhood,Tampa Bay Boulevard,0,3,0,0,0,0,3,FALSE
Elem,BING ELEMENTARY,Neighborhood,Washington,0,3,0,0,0,0,3,FALSE
Elem,BING ELEMENTARY,Neighborhood,Westchase,0,0,3,0,0,0,3,FALSE
Elem,BING ELEMENTARY,Neighborhood,Yates,0,3,0,0,0,0,3,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Belmont,0,18,3,0,0,0,21,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Bevis,0,0,0,0,0,18,18,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Bing,0,0,0,0,0,3,3,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Boyette Springs,6,12,3,0,6,54,81,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Brooker,6,0,9,0,0,18,33,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Buckhorn,0,0,0,0,0,6,6,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Chiles,3,0,0,0,3,0,6,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Cimino,0,0,12,0,3,24,39,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Clark,0,0,0,0,0,3,3,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Collins,0,3,6,0,3,6,18,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Cork,0,0,0,0,0,3,3,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Corr,0,6,9,0,0,6,21,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Cypress Creek,0,6,6,0,0,3,15,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Dawson,0,9,12,0,3,27,51,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,FishHawk Creek,6,0,0,0,9,15,30,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Frost,12,0,9,0,0,6,27,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Gibsonton,0,0,0,0,0,6,6,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Ippolito,0,3,3,0,9,6,21,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Kingswood,0,0,6,0,0,15,21,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Lamb,3,3,0,0,0,0,6,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Limona,0,0,3,0,0,3,6,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Lithia Springs,0,0,0,0,0,3,3,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Lopez,0,0,0,0,0,6,6,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Mango,0,0,0,0,0,3,3,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Mintz,0,0,6,0,0,6,12,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Nelson,0,0,0,0,3,0,3,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Pinecrest,0,0,6,0,0,0,6,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Pizzo,0,3,0,0,0,0,3,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Reddick,0,6,0,0,6,3,15,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Riverview,0,9,0,0,9,6,24,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Sessums,12,9,18,0,9,33,81,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Summerfield,21,3,0,3,0,15,42,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Summerfield Crossings,3,12,9,0,3,15,42,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Symmes,0,3,6,0,0,12,21,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Thompson,0,0,0,0,0,3,3,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Valrico,0,3,0,0,0,0,3,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Choice,Wimauma,0,0,3,0,0,3,6,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Neighborhood,Belmont,0,0,0,0,0,3,3,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Neighborhood,Bevis,0,0,6,0,0,3,9,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Neighborhood,Boyette Springs,66,219,420,3,171,801,1680,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Neighborhood,Brooker,0,0,0,0,0,3,3,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Neighborhood,Corr,0,0,0,0,0,6,6,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Neighborhood,Dawson,0,0,3,0,0,9,12,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Neighborhood,Kingswood,0,0,0,0,3,3,6,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Neighborhood,Riverview,0,0,0,0,3,6,9,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Neighborhood,Sessums,0,0,6,0,0,3,9,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Neighborhood,Summerfield,3,0,0,0,0,0,3,FALSE
Elem,BOYETTE SPRINGS ELEMENTARY,Neighborhood,Summerfield Crossings,0,0,3,0,0,0,3,FALSE
Elem,BROOKER ELEMENTARY,Choice,Bing,0,0,0,0,3,0,3,FALSE
Elem,BROOKER ELEMENTARY,Choice,Blank/Bad Addr,0,0,3,0,0,6,9,FALSE
Elem,BROOKER ELEMENTARY,Choice,Boyette Springs,0,0,6,0,0,0,6,FALSE
Elem,BROOKER ELEMENTARY,Choice,Brooker,0,3,3,0,0,12,18,FALSE
Elem,BROOKER ELEMENTARY,Choice,Buckhorn,0,0,0,0,0,9,9,FALSE
Elem,BROOKER ELEMENTARY,Choice,Burney,0,3,0,0,3,0,6,FALSE
Elem,BROOKER ELEMENTARY,Choice,Clair Mel,0,3,0,0,0,0,3,FALSE
Elem,BROOKER ELEMENTARY,Choice,Colson,0,0,3,0,0,6,9,FALSE
Elem,BROOKER ELEMENTARY,Choice,Corr,0,3,0,0,0,0,3,FALSE
Elem,BROOKER ELEMENTARY,Choice,Dawson,0,0,3,0,0,3,6,FALSE
Elem,BROOKER ELEMENTARY,Choice,FishHawk Creek,0,0,0,0,0,3,3,FALSE
Elem,BROOKER ELEMENTARY,Choice,Frost,0,6,6,0,0,0,12,FALSE
Elem,BROOKER ELEMENTARY,Choice,Gibsonton,0,0,3,0,0,6,9,FALSE
Elem,BROOKER ELEMENTARY,Choice,Ippolito,0,0,0,0,0,3,3,FALSE
Elem,BROOKER ELEMENTARY,Choice,Kenly,0,0,0,0,3,0,3,FALSE
Elem,BROOKER ELEMENTARY,Choice,Kingswood,0,3,12,0,6,18,39,FALSE
Elem,BROOKER ELEMENTARY,Choice,Lake Magdalene,0,0,0,0,3,0,3,FALSE
Elem,BROOKER ELEMENTARY,Choice,Lamb,0,6,6,0,9,6,27,FALSE
Elem,BROOKER ELEMENTARY,Choice,Limona,0,0,0,0,0,12,12,FALSE
Elem,BROOKER ELEMENTARY,Choice,Lopez,0,6,0,0,0,0,6,FALSE
Elem,BROOKER ELEMENTARY,Choice,Mango,0,0,3,0,0,0,3,FALSE
Elem,BROOKER ELEMENTARY,Choice,McDonald,0,0,3,0,0,0,3,FALSE
Elem,BROOKER ELEMENTARY,Choice,Mintz,0,0,0,0,6,3,9,FALSE
Elem,BROOKER ELEMENTARY,Choice,Nelson,0,0,0,0,0,3,3,FALSE
Elem,BROOKER ELEMENTARY,Choice,Riverview,0,0,0,0,0,3,3,FALSE
Elem,BROOKER ELEMENTARY,Choice,Schmidt,0,0,3,0,3,9,15,FALSE
Elem,BROOKER ELEMENTARY,Choice,Seffner,0,3,0,0,0,0,3,FALSE
Elem,BROOKER ELEMENTARY,Choice,Summerfield Crossings,0,3,0,0,0,9,12,FALSE
Elem,BROOKER ELEMENTARY,Choice,Symmes,0,0,0,0,0,9,9,FALSE
Elem,BROOKER ELEMENTARY,Choice,Thonotosassa,0,3,0,0,0,0,3,FALSE
Elem,BROOKER ELEMENTARY,Choice,Valrico,0,0,0,0,3,0,3,FALSE
Elem,BROOKER ELEMENTARY,Choice,Walden Lake,0,0,6,0,0,0,6,FALSE
Elem,BROOKER ELEMENTARY,Choice,Yates,0,6,12,3,3,18,42,FALSE
Elem,BROOKER ELEMENTARY,Neighborhood,Brooker,111,225,645,6,171,768,1926,FALSE
Elem,BROOKER ELEMENTARY,Neighborhood,Colson,0,0,3,0,0,0,3,FALSE
Elem,BROOKER ELEMENTARY,Neighborhood,Hammond,0,0,0,0,0,3,3,FALSE
Elem,BROOKER ELEMENTARY,Neighborhood,Heritage,0,0,3,0,0,0,3,FALSE
Elem,BROOKER ELEMENTARY,Neighborhood,Ippolito,0,0,0,0,0,3,3,FALSE
Elem,BROOKER ELEMENTARY,Neighborhood,James,0,3,0,0,0,0,3,FALSE
Elem,BROOKER ELEMENTARY,Neighborhood,Kingswood,3,0,0,0,0,0,3,FALSE
Elem,BROOKER ELEMENTARY,Neighborhood,Mitchell,0,0,0,0,0,6,6,FALSE
Elem,BROOKER ELEMENTARY,Neighborhood,Riverview,0,0,3,0,0,0,3,FALSE
Elem,BROOKER ELEMENTARY,Neighborhood,Sulphur Springs,0,3,0,0,0,0,3,FALSE
Elem,BROOKER ELEMENTARY,Neighborhood,Yates,3,0,3,0,0,3,9,FALSE
Elem,BROWARD ELEMENTARY,Choice,Broward,0,0,3,0,0,0,3,FALSE
Elem,BROWARD ELEMENTARY,Choice,Edison,0,6,0,0,0,0,6,FALSE
Elem,BROWARD ELEMENTARY,Choice,Graham,0,6,6,0,0,0,12,FALSE
Elem,BROWARD ELEMENTARY,Choice,Mendenhall,0,3,0,0,0,0,3,FALSE
Elem,BROWARD ELEMENTARY,Choice,Oak Grove,0,3,0,0,0,0,3,FALSE
Elem,BROWARD ELEMENTARY,Choice,Oak Park,0,3,0,0,0,0,3,FALSE
Elem,BROWARD ELEMENTARY,Choice,Potter,0,9,3,0,0,0,12,FALSE
Elem,BROWARD ELEMENTARY,Choice,Robles,0,9,0,0,0,0,9,FALSE
Elem,BROWARD ELEMENTARY,Choice,Ruskin,0,3,0,0,0,0,3,FALSE
Elem,BROWARD ELEMENTARY,Choice,Sulphur Springs,0,0,6,0,0,0,6,FALSE
Elem,BROWARD ELEMENTARY,Choice,Washington,0,3,3,0,0,0,6,FALSE
Elem,BROWARD ELEMENTARY,Hope Sch,Graham,0,3,0,0,0,0,3,FALSE
Elem,BROWARD ELEMENTARY,Neighborhood,Broward,3,285,150,0,42,36,516,FALSE
Elem,BROWARD ELEMENTARY,Neighborhood,Cleveland,0,0,3,0,0,0,3,FALSE
Elem,BROWARD ELEMENTARY,Neighborhood,Dawson,0,3,0,0,0,0,3,FALSE
Elem,BROWARD ELEMENTARY,Neighborhood,Edison,0,0,3,0,0,6,9,FALSE
Elem,BROWARD ELEMENTARY,Neighborhood,Foster,0,0,6,0,0,0,6,FALSE
Elem,BROWARD ELEMENTARY,Neighborhood,Graham,0,9,6,0,3,0,18,FALSE
Elem,BROWARD ELEMENTARY,Neighborhood,James,0,3,0,0,0,0,3,FALSE
Elem,BROWARD ELEMENTARY,Neighborhood,Miles,0,3,3,0,0,0,6,FALSE
Elem,BROWARD ELEMENTARY,Neighborhood,Potter,0,3,0,0,3,3,9,FALSE
Elem,BROWARD ELEMENTARY,Neighborhood,Tampa Bay Boulevard,0,0,9,0,0,0,9,FALSE
Elem,BRYAN PLANT CITY ELEMENTARY,Choice,Bryan,0,3,12,0,0,0,15,FALSE
Elem,BRYAN PLANT CITY ELEMENTARY,Choice,Burney,0,9,0,0,0,0,9,FALSE
Elem,BRYAN PLANT CITY ELEMENTARY,Choice,Choice,0,0,18,0,6,3,27,FALSE
Elem,BRYAN PLANT CITY ELEMENTARY,Choice,Jackson,0,18,3,0,3,0,24,FALSE
Elem,BRYAN PLANT CITY ELEMENTARY,Choice,Limona,0,0,6,0,0,0,6,FALSE
Elem,BRYAN PLANT CITY ELEMENTARY,Choice,Springhead,0,3,6,0,0,0,9,FALSE
Elem,BRYAN PLANT CITY ELEMENTARY,Choice,Wilson,3,3,0,0,0,3,9,FALSE
Elem,BRYAN PLANT CITY ELEMENTARY,Neighborhood,Blank/Bad Addr,0,3,6,0,0,0,9,FALSE
Elem,BRYAN PLANT CITY ELEMENTARY,Neighborhood,Bryan,12,102,1380,6,27,216,1743,FALSE
Elem,BRYAN PLANT CITY ELEMENTARY,Neighborhood,Burney,0,0,3,0,0,0,3,FALSE
Elem,BRYAN PLANT CITY ELEMENTARY,Neighborhood,Jackson,0,9,9,0,0,3,21,FALSE
Elem,BRYAN PLANT CITY ELEMENTARY,Neighborhood,Knights,0,0,3,0,0,0,3,FALSE
Elem,BRYAN PLANT CITY ELEMENTARY,Neighborhood,Nelson,0,3,0,0,0,0,3,FALSE
Elem,BRYAN PLANT CITY ELEMENTARY,Neighborhood,Robinson,0,3,0,0,0,3,6,FALSE
Elem,BRYAN PLANT CITY ELEMENTARY,Neighborhood,Springhead,0,0,9,0,0,6,15,FALSE
Elem,BRYAN PLANT CITY ELEMENTARY,Neighborhood,Wilson,0,0,3,0,0,0,3,FALSE
Elem,BRYANT ELEMENTARY,Choice,Bay Crest,3,0,12,0,6,18,39,FALSE
Elem,BRYANT ELEMENTARY,Choice,Bellamy,3,6,3,0,0,12,24,FALSE
Elem,BRYANT ELEMENTARY,Choice,Blank/Bad Addr,0,0,0,0,3,27,30,FALSE
Elem,BRYANT ELEMENTARY,Choice,Bryant,15,0,3,0,0,9,27,FALSE
Elem,BRYANT ELEMENTARY,Choice,Carrollwood,3,0,0,0,0,0,3,FALSE
Elem,BRYANT ELEMENTARY,Choice,Citrus Park,9,3,3,0,3,15,33,FALSE
Elem,BRYANT ELEMENTARY,Choice,Claywell,0,0,0,0,3,0,3,FALSE
Elem,BRYANT ELEMENTARY,Choice,Cleveland,0,3,0,0,0,0,3,FALSE
Elem,BRYANT ELEMENTARY,Choice,Davis,0,0,0,0,6,0,6,FALSE
Elem,BRYANT ELEMENTARY,Choice,Deer Park,39,0,12,0,9,33,93,FALSE
Elem,BRYANT ELEMENTARY,Choice,Dickenson,3,0,3,0,0,9,15,FALSE
Elem,BRYANT ELEMENTARY,Choice,Essrig,3,0,0,0,0,0,3,FALSE
Elem,BRYANT ELEMENTARY,Choice,Graham,0,0,3,0,0,0,3,FALSE
Elem,BRYANT ELEMENTARY,Choice,Hammond,0,0,3,0,0,27,30,FALSE
Elem,BRYANT ELEMENTARY,Choice,James,0,3,0,0,0,0,3,FALSE
Elem,BRYANT ELEMENTARY,Choice,Lowry,6,3,21,0,6,39,75,FALSE
Elem,BRYANT ELEMENTARY,Choice,Maniscalco,0,0,0,0,0,6,6,FALSE
Elem,BRYANT ELEMENTARY,Choice,McKitrick,0,0,0,0,0,3,3,FALSE
Elem,BRYANT ELEMENTARY,Choice,Northwest,0,0,0,0,3,3,6,FALSE
Elem,BRYANT ELEMENTARY,Choice,Oak Grove,0,0,0,0,0,3,3,FALSE
Elem,BRYANT ELEMENTARY,Choice,Pizzo,0,3,0,0,0,0,3,FALSE
Elem,BRYANT ELEMENTARY,Choice,Schwarzkopf,0,0,3,0,0,0,3,FALSE
Elem,BRYANT ELEMENTARY,Choice,Sessums,0,0,0,0,0,3,3,FALSE
Elem,BRYANT ELEMENTARY,Choice,Town and Country,0,0,3,0,0,0,3,FALSE
Elem,BRYANT ELEMENTARY,Choice,Twin Lakes,0,0,0,0,0,3,3,FALSE
Elem,BRYANT ELEMENTARY,Choice,Westchase,0,0,6,0,6,30,42,FALSE
Elem,BRYANT ELEMENTARY,Choice,Woodbridge,0,0,6,0,0,0,6,FALSE
Elem,BRYANT ELEMENTARY,ESE Placed,Blank/Bad Addr,0,0,0,0,0,3,3,FALSE
Elem,BRYANT ELEMENTARY,ESE Placed,Bryant,0,0,6,0,0,0,6,FALSE
Elem,BRYANT ELEMENTARY,ESE Placed,Citrus Park,0,0,0,0,0,3,3,FALSE
Elem,BRYANT ELEMENTARY,ESE Placed,Deer Park,0,0,0,0,3,0,3,FALSE
Elem,BRYANT ELEMENTARY,Neighborhood,Bay Crest,0,0,3,0,0,0,3,FALSE
Elem,BRYANT ELEMENTARY,Neighborhood,Bellamy,0,0,6,0,0,0,6,FALSE
Elem,BRYANT ELEMENTARY,Neighborhood,Bryant,291,33,282,3,174,1377,2160,FALSE
Elem,BRYANT ELEMENTARY,Neighborhood,Clark,0,0,3,0,0,0,3,FALSE
Elem,BRYANT ELEMENTARY,Neighborhood,Deer Park,6,0,0,0,0,9,15,FALSE
Elem,BRYANT ELEMENTARY,Neighborhood,Hammond,0,0,0,0,3,0,3,FALSE
Elem,BRYANT ELEMENTARY,Neighborhood,West Tampa,0,0,6,0,0,0,6,FALSE
Elem,BRYANT ELEMENTARY,Neighborhood,Westchase,0,0,0,0,0,6,6,FALSE
Elem,BUCKHORN ELEMENTARY,Choice,Alafia,0,0,0,0,0,12,12,FALSE
Elem,BUCKHORN ELEMENTARY,Choice,Brooker,0,0,6,0,6,18,30,FALSE
Elem,BUCKHORN ELEMENTARY,Choice,Bryan,0,0,0,0,0,3,3,FALSE
Elem,BUCKHORN ELEMENTARY,Choice,Buckhorn,0,0,6,0,0,33,39,FALSE
Elem,BUCKHORN ELEMENTARY,Choice,Cimino,0,0,3,0,0,9,12,FALSE
Elem,BUCKHORN ELEMENTARY,Choice,Colson,0,0,0,0,0,6,6,FALSE
Elem,BUCKHORN ELEMENTARY,Choice,Cork,0,0,0,0,0,3,3,FALSE
Elem,BUCKHORN ELEMENTARY,Choice,Dawson,0,0,0,0,0,9,9,FALSE
Elem,BUCKHORN ELEMENTARY,Choice,FishHawk Creek,0,0,0,0,0,3,3,FALSE
Elem,BUCKHORN ELEMENTARY,Choice,Frost,3,0,0,0,0,0,3,FALSE
Elem,BUCKHORN ELEMENTARY,Choice,Kingswood,0,0,0,0,0,3,3,FALSE
Elem,BUCKHORN ELEMENTARY,Choice,Knights,0,0,0,0,0,6,6,FALSE
