file_name,role,synopsis,location,event_file_type,report_file_number,date,synopsis_appended,group,synopsis_append,location_alt,school_name,school_number,synopsis_category
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-123920,Mar-24-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-122269,Mar-23-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,DISTURBANCE- SHOT DETECTOR,"4801 N 22ND ST, T",CAD Call,CP 2023-120543,Mar-22-2023,DISTURBANCE- SHOT DETECTOR,singles,DISTURBANCE- SHOT DETECTOR,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SPECIAL ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-121323,Mar-22-2023,SPECIAL ASSIGNMENT,singles,SPECIAL ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-120757,Mar-22-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-119138,Mar-21-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SEXUAL BATTERY,"4801 N 22ND ST, T",CAD Call,CP 2023-117919,Mar-20-2023,SEXUAL BATTERY,singles,SEXUAL BATTERY,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,sex crime
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-117673,Mar-20-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-102759,Mar-10-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-101103,Mar-09-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,911 EMERG CALL/NATURE UNK,"4801 N 22ND ST, T",CAD Call,CP 2023-101744,Mar-09-2023,911 EMERG CALL/NATURE UNK,singles,911 EMERG CALL/NATURE UNK,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-99291,Mar-08-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-97667,Mar-07-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-91614,Mar-03-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-89937,Mar-02-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL BASED THREAT TRACKING,"4801 N 22ND ST, T",CAD Call,CP 2023-90531,Mar-02-2023,SCHOOL BASED THREAT TRACKING,singles,SCHOOL BASED THREAT TRACKING,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-88123,Mar-01-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-86255,Feb-28-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-84513,Feb-27-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-80110,Feb-24-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,ACTIVE SHOOTER TRAINING DRILL,"4801 N 22ND ST, T",CAD Call,CP 2023-80245,Feb-24-2023,ACTIVE SHOOTER TRAINING DRILL,singles,ACTIVE SHOOTER TRAINING DRILL,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-80284,Feb-24-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-78410,Feb-23-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-74961,Feb-21-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-73602,Feb-20-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-67252,Feb-16-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-67254,Feb-16-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,INFORMATION,"4801 N 22ND ST, T",CAD Call,CP 2023-67540,Feb-16-2023,INFORMATION,singles,INFORMATION,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SPECIAL ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-67537,Feb-16-2023,SPECIAL ASSIGNMENT,singles,SPECIAL ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,INFORMATION,"4801 N 22ND ST, T",CAD Call,CP 2023-65681,Feb-15-2023,INFORMATION,singles,INFORMATION,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-65417,Feb-15-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SPECIAL ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-65800,Feb-15-2023,SPECIAL ASSIGNMENT,singles,SPECIAL ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-63873,Feb-14-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,PERSON IN CRISIS,"4801 N 22ND ST, T",CAD Call,CP 2023-62539,Feb-13-2023,PERSON IN CRISIS,singles,PERSON IN CRISIS,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,mental health
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-62112,Feb-13-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,LOST/FOUND PROPERTY,"4801 N22ND ST, T",CAD Call,CP 2023-57826,Feb-10-2023,LOST/FOUND PROPERTY,singles,LOST/FOUND PROPERTY,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,INFORMATION,"4801 N 22ND ST, T",CAD Call,CP 2023-55603,Feb-08-2023,INFORMATION,singles,INFORMATION,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSGNMNT,"4801 N 22ND ST, T",CAD Call,CP 2023-52898,Feb-07-2023,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),singles,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-51211,Feb-06-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,DISTURBANCE-SHOTS HEARD,"4801 N 22ND ST, T",CAD Call,CP 2023-49547,Feb-05-2023,DISTURBANCE-SHOTS HEARD,singles,DISTURBANCE-SHOTS HEARD,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-47652,Feb-03-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SPECIAL ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-47561,Feb-03-2023,SPECIAL ASSIGNMENT,singles,SPECIAL ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,LATENT INVESTIGATION,"4801N 22ND ST, T",CAD Call,CP 2023-46222,Feb-02-2023,LATENT INVESTIGATION,singles,LATENT INVESTIGATION,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-45835,Feb-02-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SPECIAL ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-44807,Feb-01-2023,SPECIAL ASSIGNMENT,singles,SPECIAL ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-44358,Feb-01-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,INFORMATION,"4801 N 22ND ST, T",CAD Call,CP 2023-42988,Jan-31-2023,INFORMATION,singles,INFORMATION,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,ACTIVE SHOOTER TRAINING DRILL,"4801 N 22ND ST, T",CAD Call,CP 2023-43042,Jan-31-2023,ACTIVE SHOOTER TRAINING DRILL,singles,ACTIVE SHOOTER TRAINING DRILL,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-42997,Jan-31-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SPECIAL ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-41633,Jan-30-2023,SPECIAL ASSIGNMENT,singles,SPECIAL ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,FIGHT,"4801 N 22ND ST, T",CAD Call,CP 2023-41770,Jan-30-2023,FIGHT,singles,FIGHT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,violence
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,FELONY,"4801 N 22ND ST, T",CAD Call,CP 2023-41832,Jan-30-2023,FELONY,singles,FELONY,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,FIGHT,"4801 N 22ND ST, T",CAD Call,CP 2023-42001,Jan-30-2023,FIGHT,singles,FIGHT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,violence
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,DISTURBANCE- SHOT DETECTOR,"4801 N 22ND ST, T",CAD Call,CP 2023-42300,Jan-30-2023,DISTURBANCE- SHOT DETECTOR,singles,DISTURBANCE- SHOT DETECTOR,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,WRITING REPORTS,"4801 N 22ND ST, T",CAD Call,CP 2023-40349,Jan-29-2023,WRITING REPORTS,singles,WRITING REPORTS,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,"911 UNVERIFIABLE, CELLULAR","4801 N 22ND ST, T",CAD Call,CP 2023-37887,Jan-27-2023,"911 UNVERIFIABLE, CELLULAR",singles,"911 UNVERIFIABLE, CELLULAR",4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-37387,Jan-27-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-36015,Jan-26-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-34645,Jan-25-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,MISSING PERSON/RUNAWAY,"4801 N 22ND ST, T",CAD Call,CP 2023-35368,Jan-25-2023,MISSING PERSON/RUNAWAY,singles,MISSING PERSON/RUNAWAY,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,OFFENSES AGST FAMILY/CHILD,"4801 N 22ND ST, T",CAD Call,CP 2023-33698,Jan-24-2023,OFFENSES AGST FAMILY/CHILD,singles,OFFENSES AGST FAMILY/CHILD,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-33311,Jan-24-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,MISSING PERSON/RUNAWAY DELAYED,"4801 N 22ND ST, T",CAD Call,CP 2023-33873,Jan-24-2023,MISSING PERSON/RUNAWAY DELAYED,singles,MISSING PERSON/RUNAWAY DELAYED,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,MISDEMEANOR TRESPASS,"4801 N 22ND ST, T",CAD Call,CP 2023-33950,Jan-24-2023,MISDEMEANOR TRESPASS,singles,MISDEMEANOR TRESPASS,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,trespassing
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,ASSIST CHILD PROTECTION INVESTIGATORS (HCSO),"4801 N 22ND ST, T",CAD Call,CP 2023-33816,Jan-24-2023,ASSIST CHILD PROTECTION INVESTIGATORS (HCSO),singles,ASSIST CHILD PROTECTION INVESTIGATORS (HCSO),4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-32104,Jan-23-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-26856,Jan-19-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-25399,Jan-18-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SUPPLEMENT REPORT,"4801N 22ND ST, T",CAD Call,CP 2023-25898,Jan-18-2023,SUPPLEMENT REPORT,singles,SUPPLEMENT REPORT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,ATTEMPT PICKUP AT,"4801 N 22ND ST, T",CAD Call,CP 2023-25944,Jan-18-2023,ATTEMPT PICKUP AT,singles,ATTEMPT PICKUP AT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SPECIAL ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-24297,Jan-17-2023,SPECIAL ASSIGNMENT,singles,SPECIAL ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-24207,Jan-17-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,BUILDING CHECK,"4801 N 22ND ST, T",CAD Call,CP 2023-20437,Jan-14-2023,BUILDING CHECK,singles,BUILDING CHECK,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,INFORMATION,"4801 N 22ND ST, T",CAD Call,CP 2023-18997,Jan-13-2023,INFORMATION,singles,INFORMATION,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SUPPLEMENT REPORT,"4801N 22ND ST, T",CAD Call,CP 2023-19052,Jan-13-2023,SUPPLEMENT REPORT,singles,SUPPLEMENT REPORT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-18945,Jan-13-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,LATENT INVESTIGATION,"4801N 22ND ST, T",CAD Call,CP 2023-19063,Jan-13-2023,LATENT INVESTIGATION,singles,LATENT INVESTIGATION,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,BUILDING CHECK,"4801 N 22ND ST, T",CAD Call,CP 2023-18391,Jan-12-2023,BUILDING CHECK,singles,BUILDING CHECK,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,MISSING PERSON/RUNAWAY DELAYED,"4801 N 22ND ST, T",CAD Call,CP 2023-18117,Jan-12-2023,MISSING PERSON/RUNAWAY DELAYED,singles,MISSING PERSON/RUNAWAY DELAYED,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-15831,Jan-11-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
4801_N_22nd_St._Tampa__FL_33610.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4801 N 22ND ST, T",CAD Call,CP 2023-13160,Jan-09-2023,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4801 N 22nd St. Tampa  FL 33610.pdf,Middleton High School,3004,other
