district_name,school_name,district_number,school_number,number_of_students,ela_level1_num,ela_level2_num,ela_level3_num,ela_level4_num,ela_level5_num,ela_level1,ela_level2,ela_level3,ela_level4,ela_level5
LEON,LEON COUNTY VIRTUAL SCHOOL FRANCHISE,37,7004,85,3,9,15,19,9,0.03529411764705882,0.10588235294117647,0.17647058823529413,0.2235294117647059,0.10588235294117647
LEON,LEON HIGH SCHOOL,37,0021,894,210,162,152,214,152,0.2348993288590604,0.18120805369127516,0.17002237136465326,0.23937360178970918,0.17002237136465326
LEON,LINCOLN HIGH SCHOOL,37,1091,919,225,211,175,193,115,0.24483133841131666,0.2295973884657236,0.19042437431991294,0.2100108813928183,0.1251360174102285
LEON,OAK RIDGE ELEMENTARY SCHOOL,37,0171,171,74,52,28,16,2,0.4327485380116959,0.30409356725146197,0.16374269005847952,0.0935672514619883,0.011695906432748537
LEON,PINEVIEW ELEMENTARY SCHOOL,37,0311,167,48,54,43,16,6,0.2874251497005988,0.32335329341317365,0.25748502994011974,0.09580838323353294,0.03592814371257485
LEON,R. FRANK NIMS MIDDLE SCHOOL,37,0291,566,337,127,68,27,9,0.5954063604240283,0.22438162544169613,0.12014134275618374,0.04770318021201413,0.015901060070671377
LEON,RAA MIDDLE SCHOOL,37,0092,803,251,213,139,114,88,0.3125778331257783,0.26525529265255293,0.17310087173100872,0.14196762141967623,0.1095890410958904
LEON,ROBERTS ELEMENTARY SCHOOL,37,1171,417,55,57,123,123,59,0.13189448441247004,0.1366906474820144,0.2949640287769784,0.2949640287769784,0.14148681055155876
LEON,RUEDIGER ELEMENTARY SCHOOL,37,0091,233,84,56,52,31,10,0.3605150214592275,0.24034334763948498,0.22317596566523606,0.13304721030042918,0.04291845493562232
LEON,SABAL PALM ELEMENTARY SCHOOL,37,0071,219,67,76,54,19,2,0.3059360730593607,0.3470319634703196,0.2465753424657534,0.0867579908675799,0.0091324200913242
LEON,SAIL,37,0204,196,31,33,42,56,32,0.15816326530612246,0.1683673469387755,0.21428571428571427,0.2857142857142857,0.16326530612244897
LEON,SCHOOL OF ARTS AND SCIENCES ON THOMASVILLE,37,1402,306,45,62,76,79,45,0.14705882352941177,0.20261437908496732,0.24836601307189543,0.2581699346405229,0.14705882352941177
LEON,SEALEY ELEMENTARY SCHOOL,37,0431,222,55,54,62,30,20,0.24774774774774774,0.24324324324324326,0.27927927927927926,0.13513513513513514,0.09009009009009009
LEON,SECOND CHANCE AT GHAZVINI LEARNING CENTER,37,0191,38,8,2,1,0,0,0.21052631578947367,0.05263157894736842,0.02631578947368421,0,0
LEON,SPRINGWOOD ELEMENTARY SCHOOL,37,0501,192,85,49,30,24,5,0.4427083333333333,0.2552083333333333,0.15625,0.125,0.026041666666666668
LEON,SUCCESS ACADEMY AT GHAZVINI LEARNING CENTER,37,1211,114,78,22,6,3,0,0.6842105263157895,0.19298245614035087,0.05263157894736842,0.02631578947368421,0
LEON,SWIFT CREEK MIDDLE SCHOOL,37,1151,752,131,167,183,156,113,0.17420212765957446,0.2220744680851064,0.24335106382978725,0.2074468085106383,0.1502659574468085
LEON,TALLAHASSEE CLASSICAL SCHOOL,37,1451,279,76,64,71,56,13,0.2724014336917563,0.22939068100358423,0.25448028673835127,0.2007168458781362,0.04659498207885305
LEON,TALLAHASSEE SCHOOL OF MATH & SCIENCES,37,1425,312,80,79,70,59,24,0.2564102564102564,0.2532051282051282,0.22435897435897437,0.1891025641025641,0.07692307692307693
LEON,THE SCHOOL OF ARTS & SCIENCES CENTRE,37,1444,248,23,56,68,57,44,0.09274193548387097,0.22580645161290322,0.27419354838709675,0.22983870967741934,0.1774193548387097
LEON,W T MOORE ELEMENTARY SCHOOL,37,0421,292,55,60,72,65,38,0.18835616438356165,0.2054794520547945,0.2465753424657534,0.2226027397260274,0.13013698630136986
LEON,WILLIAM J MONTFORD III MIDDLE SCHOOL,37,1201,876,131,178,183,221,168,0.1495433789954338,0.20319634703196346,0.2089041095890411,0.2522831050228311,0.1917808219178082
LEON,WOODVILLE SCHOOL,37,0131,276,101,75,58,30,11,0.36594202898550726,0.2717391304347826,0.21014492753623187,0.10869565217391304,0.03985507246376811
LEVY,BRONSON ELEMENTARY SCHOOL,38,1011,271,70,66,70,46,21,0.25830258302583026,0.24354243542435425,0.25830258302583026,0.16974169741697417,0.07749077490774908
LEVY,BRONSON MIDDLE/HIGH SCHOOL,38,0021,371,140,92,79,41,19,0.37735849056603776,0.24797843665768193,0.21293800539083557,0.1105121293800539,0.05121293800539083
LEVY,CEDAR KEY HIGH SCHOOL,38,0041,96,13,17,21,24,7,0.13541666666666666,0.17708333333333334,0.21875,0.25,0.07291666666666667
LEVY,CHIEFLAND ELEMENTARY SCHOOL,38,0241,306,82,75,71,54,23,0.2679738562091503,0.24509803921568626,0.23202614379084968,0.17647058823529413,0.07516339869281045
LEVY,CHIEFLAND MIDDLE HIGH SCHOOL,38,0051,523,204,131,95,66,29,0.390057361376673,0.25047801147227533,0.18164435946462715,0.12619502868068833,0.055449330783938815
LEVY,LEVY VIRTUAL INSTRUCTION (COURSE OFFERINGS),38,7006,15,0,0,0,0,0,0,0,0,0,0
LEVY,NATURE COAST MIDDLE SCHOOL,38,0062,86,23,23,17,13,8,0.26744186046511625,0.26744186046511625,0.19767441860465115,0.1511627906976744,0.09302325581395349
LEVY,WHISPERING WINDS CHARTER SCHOOL,38,0060,58,10,15,20,12,1,0.1724137931034483,0.25862068965517243,0.3448275862068966,0.20689655172413793,0.017241379310344827
LEVY,WILLISTON ELEMENTARY SCHOOL,38,0231,470,99,137,128,74,30,0.21063829787234042,0.29148936170212764,0.2723404255319149,0.1574468085106383,0.06382978723404255
LEVY,WILLISTON MIDDLE HIGH SCHOOL,38,0091,762,331,177,121,93,44,0.4343832020997375,0.23228346456692914,0.15879265091863518,0.1220472440944882,0.05774278215223097
LEVY,YANKEETOWN SCHOOL,38,0111,132,44,28,26,26,8,0.3333333333333333,0.21212121212121213,0.19696969696969696,0.19696969696969696,0.06060606060606061
LIBERTY,HOSFORD ELEM. JR. HIGH SCHOOL,39,0041,228,50,53,69,36,20,0.21929824561403508,0.2324561403508772,0.3026315789473684,0.15789473684210525,0.08771929824561403
LIBERTY,LIBERTY COUNTY HIGH SCHOOL,39,0021,168,39,41,39,40,9,0.23214285714285715,0.24404761904761904,0.23214285714285715,0.23809523809523808,0.05357142857142857
LIBERTY,LIBERTY VIRTUAL FRANCHISE,39,7004,3,0,0,0,0,0,0,0,0,0,0
LIBERTY,W. R. TOLAR K-8 SCHOOL,39,0031,289,51,75,76,59,29,0.17647058823529413,0.25951557093425603,0.2629757785467128,0.2041522491349481,0.10034602076124567
MADISON,GREENVILLE ELEMENTARY SCHOOL,40,0091,67,30,20,6,9,2,0.44776119402985076,0.29850746268656714,0.08955223880597014,0.13432835820895522,0.029850746268656716
MADISON,JAMES MADISON PREPARATORY HIGH SCHOOL,40,0121,101,16,24,20,23,18,0.15841584158415842,0.2376237623762376,0.19801980198019803,0.22772277227722773,0.1782178217821782
MADISON,LEE ELEMENTARY SCHOOL,40,0101,97,29,27,21,12,8,0.29896907216494845,0.27835051546391754,0.21649484536082475,0.12371134020618557,0.08247422680412371
MADISON,MADISON COUNTY CENTRAL SCHOOL,40,0041,527,244,138,74,49,21,0.4629981024667932,0.2618595825426945,0.14041745730550284,0.09297912713472485,0.03984819734345351
MADISON,MADISON COUNTY HIGH SCHOOL,40,0011,218,95,49,36,27,10,0.43577981651376146,0.22477064220183487,0.1651376146788991,0.12385321100917432,0.045871559633027525
MADISON,MADISON CREATIVE ARTS ACADEMY INC,40,0122,248,43,67,72,49,18,0.17338709677419356,0.2701612903225806,0.2903225806451613,0.1975806451612903,0.07258064516129033
MADISON,PINETTA ELEMENTARY SCHOOL,40,0111,69,11,18,25,10,5,0.15942028985507245,0.2608695652173913,0.36231884057971014,0.14492753623188406,0.07246376811594203
MADISON,WAYPOINT CHARTER ACADEMY,40,0931,29,14,0,1,0,0,0.4827586206896552,0,0.034482758620689655,0,0
MANATEE,ANNA MARIA ELEMENTARY SCHOOL,41,0031,93,13,10,22,29,19,0.13978494623655913,0.10752688172043011,0.23655913978494625,0.3118279569892473,0.20430107526881722
MANATEE,ANNIE LUCY WILLIAMS ELEMENTARY SCHOOL,41,0811,392,44,88,102,101,58,0.11224489795918367,0.22448979591836735,0.2602040816326531,0.2576530612244898,0.14795918367346939
MANATEE,B.D. GULLETT ELEMENTARY SCHOOL,41,0821,622,46,106,170,186,113,0.07395498392282958,0.17041800643086816,0.2733118971061093,0.2990353697749196,0.18167202572347266
MANATEE,BALLARD ELEMENTARY SCHOOL,41,0051,217,83,64,44,20,6,0.3824884792626728,0.29493087557603687,0.20276497695852536,0.09216589861751152,0.027649769585253458
MANATEE,BARBARA A HARVEY ELEMENTARY SCHOOL,41,0857,533,102,100,158,136,38,0.19136960600375236,0.18761726078799248,0.2964352720450281,0.2551594746716698,0.07129455909943715
MANATEE,BAYSHORE ELEMENTARY SCHOOL,41,0061,351,154,74,64,39,21,0.43874643874643876,0.21082621082621084,0.18233618233618235,0.1111111111111111,0.05982905982905983
MANATEE,BAYSHORE HIGH SCHOOL,41,0072,738,436,155,81,55,18,0.5907859078590786,0.21002710027100271,0.10975609756097561,0.07452574525745258,0.024390243902439025
MANATEE,BLACKBURN ELEMENTARY SCHOOL,41,0541,243,86,66,55,26,10,0.35390946502057613,0.2716049382716049,0.22633744855967078,0.10699588477366255,0.0411522633744856
MANATEE,BLANCHE H. DAUGHTREY ELEMENTARY,41,0411,369,196,93,43,28,10,0.5311653116531165,0.25203252032520324,0.11653116531165311,0.07588075880758807,0.02710027100271003
MANATEE,BRADEN RIVER ELEMENTARY SCHOOL,41,0651,256,48,42,66,72,27,0.1875,0.1640625,0.2578125,0.28125,0.10546875
MANATEE,BRADEN RIVER HIGH SCHOOL,41,0762,872,270,213,166,140,83,0.30963302752293576,0.24426605504587157,0.19036697247706422,0.16055045871559634,0.09518348623853211
MANATEE,BRADEN RIVER MIDDLE SCHOOL,41,0652,825,286,190,171,117,66,0.3466666666666667,0.23030303030303031,0.20727272727272728,0.14181818181818182,0.08
MANATEE,BUFFALO CREEK MIDDLE SCHOOL,41,0842,1079,348,224,236,181,90,0.32252085264133457,0.20759962928637626,0.21872103799814643,0.16774791473586653,0.08341056533827618
MANATEE,CARLOS E. HAILE MIDDLE SCHOOL,41,0711,712,199,151,159,134,69,0.2794943820224719,0.21207865168539325,0.22331460674157302,0.18820224719101122,0.09691011235955056
MANATEE,DR MONA JAIN MIDDLE SCHOOL,41,0853,947,232,157,218,201,135,0.24498416050686378,0.16578669482576558,0.23020063357972545,0.2122492080253432,0.14255543822597677
MANATEE,ELECTA LEE MAGNET MIDDLE,41,0761,728,406,142,103,53,27,0.5576923076923077,0.19505494505494506,0.14148351648351648,0.07280219780219781,0.03708791208791209
MANATEE,FLORINE J ABEL ELEMENTARY SCHOOL,41,0621,218,65,51,53,30,18,0.2981651376146789,0.23394495412844038,0.24311926605504589,0.13761467889908258,0.08256880733944955
MANATEE,FREEDOM ELEMENTARY SCHOOL,41,0781,248,34,31,67,74,42,0.13709677419354838,0.125,0.2701612903225806,0.29838709677419356,0.1693548387096774
MANATEE,G D ROGERS GARDEN- BULLOCK ELEMENTARY,41,0271,242,131,52,35,20,3,0.5413223140495868,0.21487603305785125,0.1446280991735537,0.08264462809917356,0.012396694214876033
MANATEE,GENE WITT ELEMENTARY SCHOOL,41,0701,346,33,44,94,103,70,0.0953757225433526,0.12716763005780346,0.27167630057803466,0.2976878612716763,0.2023121387283237
MANATEE,GILBERT W MCNEAL ELEM SCHOOL,41,0771,344,29,43,105,105,63,0.08430232558139535,0.125,0.30523255813953487,0.30523255813953487,0.18313953488372092
MANATEE,H. S. MOODY ELEMENTARY SCHOOL,41,0601,322,121,92,67,38,6,0.37577639751552794,0.2857142857142857,0.2080745341614907,0.11801242236024845,0.018633540372670808
MANATEE,HORIZONS ACADEMY,41,0731,205,139,26,17,5,0,0.6780487804878049,0.12682926829268293,0.08292682926829269,0.024390243902439025,0
MANATEE,HOSPITAL HOMEBOUND INSTRUCTION,41,2053,5,0,0,0,0,0,0,0,0,0,0
MANATEE,IDA M. STEWART ELEMENTARY SCHL,41,0631,184,12,24,51,55,41,0.06521739130434782,0.13043478260869565,0.27717391304347827,0.29891304347826086,0.22282608695652173
MANATEE,IMAGINE CHARTER AT LAKEWOOD RANCH,41,2124,286,80,81,59,48,19,0.27972027972027974,0.28321678321678323,0.2062937062937063,0.16783216783216784,0.06643356643356643
MANATEE,IMAGINE CHARTER SCHOOL AT NORTH MANATEE,41,2123,414,148,84,89,68,27,0.357487922705314,0.2028985507246377,0.21497584541062803,0.1642512077294686,0.06521739130434782
MANATEE,JAMES TILLMAN ELEMENTARY MAGNET SCHOOL,41,0521,288,93,75,72,32,17,0.3229166666666667,0.2604166666666667,0.25,0.1111111111111111,0.059027777777777776
MANATEE,JESSIE P. MILLER ELEM. SCHOOL,41,0221,283,81,80,60,46,14,0.2862190812720848,0.2826855123674912,0.21201413427561838,0.1625441696113074,0.04946996466431095
MANATEE,JUST FOR GIRLS ELEMENTARY SCHOOL,41,2019,25,8,3,0,0,0,0.32,0.12,0,0,0
MANATEE,JUST FOR GIRLS MIDDLE SCHOOL,41,2007,27,7,4,0,1,0,0.25925925925925924,0.14814814814814814,0,0.037037037037037035,0
MANATEE,LAKEWOOD RANCH HIGH SCHOOL,41,0721,1108,194,216,233,299,166,0.17509025270758122,0.19494584837545126,0.21028880866425992,0.26985559566787004,0.14981949458483754
MANATEE,LAKEWOOD RANCH PREPARATORY ACADEMY,41,2182,495,65,92,122,139,73,0.13131313131313133,0.18585858585858586,0.24646464646464647,0.2808080808080808,0.14747474747474748
MANATEE,LINCOLN MEMORIAL MIDDLE SCHOOL,41,0861,402,209,99,49,35,11,0.5199004975124378,0.2462686567164179,0.12189054726368159,0.08706467661691543,0.02736318407960199
MANATEE,LOUISE R JOHNSON K-8 INTERNATIONAL STUDIES,41,0691,677,132,174,148,143,79,0.19497784342688332,0.2570162481536189,0.21861152141802068,0.21122599704579026,0.11669128508124077
MANATEE,MANATEE CHARTER SCHOOL,41,2121,339,137,95,68,31,9,0.40412979351032446,0.28023598820059,0.20058997050147492,0.09144542772861357,0.02654867256637168
MANATEE,MANATEE ELEMENTARY SCHOOL,41,0151,256,136,60,41,16,3,0.53125,0.234375,0.16015625,0.0625,0.01171875
MANATEE,MANATEE HIGH SCHOOL,41,0181,953,326,201,182,163,76,0.34207764952780695,0.21091290661070305,0.19097586568730326,0.17103882476390347,0.07974816369359916
MANATEE,MANATEE SCHL OF ARTS/SCIENCES,41,2101,60,24,14,13,7,2,0.4,0.23333333333333334,0.21666666666666667,0.11666666666666667,0.03333333333333333
MANATEE,MANATEE SCHOOL FOR THE ARTS,41,2104,1411,345,351,347,236,126,0.2445074415308292,0.24875974486180014,0.24592487597448617,0.16725726435152374,0.0892983699503898
MANATEE,MANATEE VIRTUAL INSTRUCTION PROGRAM,41,7001,9,0,0,0,0,0,0,0,0,0,0
MANATEE,MANATEE VIRTUAL SCHOOL ( VIRTUAL FRANCHISE),41,7004,14,0,0,0,0,0,0,0,0,0,0
MANATEE,MARJORIE G. KINNAN ELEMENTARY SCHOOL,41,0741,254,71,55,70,43,17,0.2795275590551181,0.21653543307086615,0.27559055118110237,0.16929133858267717,0.06692913385826772
MANATEE,MARTHA B. KING MIDDLE SCHOOL,41,0611,820,351,173,135,111,47,0.42804878048780487,0.21097560975609755,0.16463414634146342,0.1353658536585366,0.05731707317073171
MANATEE,MYAKKA CITY ELEMENTARY SCHOOL,41,0231,146,28,47,41,20,10,0.1917808219178082,0.3219178082191781,0.2808219178082192,0.136986301369863,0.0684931506849315
MANATEE,OASIS MIDDLE SCHOOL,41,2122,43,8,8,15,8,4,0.18604651162790697,0.18604651162790697,0.3488372093023256,0.18604651162790697,0.09302325581395349
MANATEE,ONECO ELEMENTARY SCHOOL,41,0261,285,146,73,39,22,6,0.512280701754386,0.256140350877193,0.1368421052631579,0.07719298245614035,0.021052631578947368
MANATEE,PALM VIEW K-8 SCHOOL,41,0281,466,186,130,91,39,21,0.39914163090128757,0.27896995708154504,0.19527896995708155,0.08369098712446352,0.045064377682403435
MANATEE,PALMA SOLA ELEMENTARY SCHOOL,41,0291,213,30,34,57,58,33,0.14084507042253522,0.1596244131455399,0.2676056338028169,0.27230046948356806,0.15492957746478872
MANATEE,PALMETTO CHARTER SCHOOL,41,2131,256,18,35,64,75,64,0.0703125,0.13671875,0.25,0.29296875,0.25
MANATEE,PALMETTO ELEMENTARY SCHOOL,41,0301,294,106,67,67,42,13,0.36054421768707484,0.22789115646258504,0.22789115646258504,0.14285714285714285,0.04421768707482993
MANATEE,PALMETTO HIGH SCHOOL,41,0351,1096,413,251,197,159,77,0.3768248175182482,0.229014598540146,0.17974452554744524,0.14507299270072993,0.07025547445255474
MANATEE,PALMSHORES BEHAVIOR HEALTH CENTER,41,2056,54,16,10,6,4,3,0.2962962962962963,0.18518518518518517,0.1111111111111111,0.07407407407407407,0.05555555555555555
MANATEE,PARRISH CHARTER ACADEMY,41,2181,263,56,61,82,40,22,0.21292775665399238,0.23193916349809887,0.311787072243346,0.1520912547528517,0.08365019011406843
MANATEE,PARRISH COMMUNITY HIGH SCHOOL,41,0852,1053,295,195,216,232,116,0.2801519468186135,0.18518518518518517,0.20512820512820512,0.22032288698955366,0.11016144349477683
MANATEE,R. DAN NOLAN MIDDLE SCHOOL,41,0752,733,127,138,165,176,122,0.17326057298772168,0.1882673942701228,0.22510231923601637,0.24010914051841747,0.1664392905866303
MANATEE,ROBERT H. PRINE ELEM. SCHOOL,41,0381,344,128,103,72,29,13,0.37209302325581395,0.29941860465116277,0.20930232558139536,0.08430232558139535,0.0377906976744186
MANATEE,ROBERT WILLIS ELEMENTARY SCHOOL,41,0801,356,35,44,86,109,83,0.09831460674157304,0.12359550561797752,0.24157303370786518,0.3061797752808989,0.23314606741573032
MANATEE,ROWLETT MIDDLE ACADEMY,41,2120,658,99,123,156,171,112,0.15045592705167174,0.18693009118541035,0.23708206686930092,0.25987841945288753,0.1702127659574468
MANATEE,SABLE,41,2083,6,0,0,0,0,0,0,0,0,0,0
MANATEE,SAMOSET ELEMENTARY SCHOOL,41,0421,322,152,88,57,16,10,0.4720496894409938,0.2732919254658385,0.17701863354037267,0.049689440993788817,0.031055900621118012
MANATEE,SEA BREEZE ELEMENTARY SCHOOL,41,0671,223,71,49,54,38,12,0.3183856502242152,0.21973094170403587,0.242152466367713,0.17040358744394618,0.053811659192825115
MANATEE,SOUTHEAST HIGH SCHOOL,41,0431,854,449,179,124,60,43,0.5257611241217799,0.20960187353629978,0.1451990632318501,0.0702576112412178,0.05035128805620609
MANATEE,STATE COLLEGE OF FLORIDA COLLEGIATE SCHOOL,41,2141,328,62,60,82,67,58,0.18902439024390244,0.18292682926829268,0.25,0.20426829268292682,0.17682926829268292
MANATEE,TARA ELEMENTARY SCHOOL,41,0681,262,38,33,74,74,44,0.1450381679389313,0.12595419847328243,0.2824427480916031,0.2824427480916031,0.16793893129770993
MANATEE,TEAM SUCCESS A SCHOOL OF EXCELLENCE,41,2102,794,291,205,147,112,40,0.36649874055415615,0.25818639798488663,0.18513853904282115,0.14105793450881612,0.05037783375314862
MANATEE,THE PORT ACADEMY,41,2068,7,0,0,0,0,0,0,0,0,0,0
MANATEE,VIRGIL MILLS ELEMENTARY SCHOOL,41,0791,405,65,85,116,90,47,0.16049382716049382,0.20987654320987653,0.28641975308641976,0.2222222222222222,0.11604938271604938
MANATEE,VISIBLE MEN ACADEMY,41,2161,33,6,9,3,5,1,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.15151515151515152,0.030303030303030304
MANATEE,W. D. SUGG MIDDLE SCHOOL,41,0581,993,613,192,99,69,20,0.6173212487411883,0.1933534743202417,0.09969788519637462,0.06948640483383686,0.02014098690835851
MANATEE,WILLIAM H. BASHAW ELEMENTARY,41,0641,335,115,83,70,47,20,0.34328358208955223,0.24776119402985075,0.208955223880597,0.14029850746268657,0.05970149253731343
MANATEE,WILLIAM MONROE ROWLETT ACADEMY ARTS/COMMUNIC,41,2171,478,72,111,139,107,52,0.1506276150627615,0.23221757322175732,0.2907949790794979,0.22384937238493724,0.1087866108786611
MARION,ANTHONY ELEMENTARY SCHOOL,42,0071,155,40,50,39,21,5,0.25806451612903225,0.3225806451612903,0.25161290322580643,0.13548387096774195,0.03225806451612903
MARION,BELLEVIEW ELEMENTARY SCHOOL,42,0091,331,102,71,84,54,22,0.3081570996978852,0.21450151057401812,0.2537764350453172,0.16314199395770393,0.06646525679758308
MARION,BELLEVIEW HIGH SCHOOL,42,0661,907,289,185,158,166,108,0.31863285556780596,0.2039691289966924,0.17420066152149946,0.18302094818081588,0.11907386990077178
MARION,BELLEVIEW MIDDLE SCHOOL,42,0631,1463,512,346,273,185,146,0.3499658236500342,0.23650034176349966,0.18660287081339713,0.1264524948735475,0.09979494190020506
MARION,BELLEVIEW-SANTOS ELEM. SCHOOL,42,0101,263,107,60,54,33,10,0.4068441064638783,0.22813688212927757,0.20532319391634982,0.12547528517110265,0.03802281368821293
MARION,COLLEGE PARK ELEMENTARY SCHOOL,42,0651,394,150,94,91,38,22,0.38071065989847713,0.23857868020304568,0.23096446700507614,0.09644670050761421,0.05583756345177665
MARION,DR N H JONES ELEMENTARY SCHOOL,42,0311,363,42,48,89,101,83,0.11570247933884298,0.1322314049586777,0.24517906336088155,0.27823691460055094,0.22865013774104684
MARION,DUNNELLON ELEMENTARY SCHOOL,42,0641,283,89,69,58,50,18,0.31448763250883394,0.24381625441696114,0.2049469964664311,0.17667844522968199,0.0636042402826855
MARION,DUNNELLON HIGH SCHOOL,42,0521,715,287,186,111,96,39,0.4013986013986014,0.2601398601398601,0.15524475524475526,0.13426573426573427,0.05454545454545454
MARION,DUNNELLON MIDDLE SCHOOL,42,0172,681,246,152,137,101,44,0.36123348017621143,0.22320117474302498,0.2011747430249633,0.14831130690161526,0.06461086637298091
MARION,EAST MARION ELEMENTARY SCHOOL,42,0181,258,101,51,51,35,18,0.39147286821705424,0.19767441860465115,0.19767441860465115,0.13565891472868216,0.06976744186046512
MARION,EIGHTH STREET ELEMENTARY SCHL,42,0191,197,27,31,38,58,44,0.13705583756345177,0.15736040609137056,0.19289340101522842,0.29441624365482233,0.2233502538071066
MARION,EMERALD SHORES ELEMENTARY SCHL,42,0561,306,93,85,65,46,18,0.30392156862745096,0.2777777777777778,0.21241830065359477,0.1503267973856209,0.058823529411764705
MARION,FESSENDEN ELEMENTARY SCHOOL,42,0211,195,78,37,44,25,12,0.4,0.18974358974358974,0.22564102564102564,0.1282051282051282,0.06153846153846154
MARION,FOREST HIGH SCHOOL,42,0351,1157,351,251,185,213,152,0.30337078651685395,0.21694036300777875,0.1598962834917891,0.18409680207433016,0.1313742437337943
MARION,FT. KING MIDDLE SCHOOL,42,0221,1027,488,232,158,110,38,0.47517039922103216,0.22590068159688412,0.15384615384615385,0.10710808179162609,0.03700097370983447
