district_name,school_name,district_number,school_number,number_of_students_math,math_level1_num,math_level2_num,math_level3_num,math_level4_num,math_level5_num,math_level1,math_level2,math_level3,math_level4,math_level5
MIAMI-DADE,AVENTURA CITY OF EXCELLENCE,13,0950,572,22,47,119,218,168,0.038461538461538464,0.08216783216783216,0.20804195804195805,0.3811188811188811,0.2937062937062937
MIAMI-DADE,AVENTURA WATERWAYS K-8 CENTER,13,0231,1355,301,279,327,282,167,0.222140221402214,0.2059040590405904,0.24132841328413285,0.20811808118081182,0.12324723247232472
MIAMI-DADE,AVOCADO ELEMENTARY SCHOOL,13,0161,115,22,20,28,31,15,0.19130434782608696,0.17391304347826086,0.24347826086956523,0.26956521739130435,0.13043478260869565
MIAMI-DADE,BANYAN ELEMENTARY SCHOOL,13,0201,151,27,23,48,27,26,0.17880794701986755,0.152317880794702,0.31788079470198677,0.17880794701986755,0.17218543046357615
MIAMI-DADE,BARBARA HAWKINS ELEM. SCHOOL,13,3781,117,20,20,38,33,6,0.17094017094017094,0.17094017094017094,0.3247863247863248,0.28205128205128205,0.05128205128205128
MIAMI-DADE,BEACON COLLEGE PREP MIDDLE SCHOOL,13,6034,184,37,54,37,40,17,0.20108695652173914,0.29347826086956524,0.20108695652173914,0.21739130434782608,0.09239130434782608
MIAMI-DADE,BEACON COLLEGE PREPARATORY ELEMENTARY SCHOOL,13,4002,175,61,46,39,22,7,0.3485714285714286,0.26285714285714284,0.22285714285714286,0.12571428571428572,0.04
MIAMI-DADE,BEL-AIRE ELEMENTARY SCHOOL,13,0261,154,48,29,35,31,11,0.3116883116883117,0.18831168831168832,0.22727272727272727,0.2012987012987013,0.07142857142857142
MIAMI-DADE,BEN GAMLA CHARTER SCHOOL,13,5022,145,7,12,41,47,31,0.04827586206896552,0.08275862068965517,0.2827586206896552,0.32413793103448274,0.21379310344827587
MIAMI-DADE,BEN SHEPPARD ELEMENTARY SCHOOL,13,5021,446,60,58,127,110,91,0.13452914798206278,0.13004484304932734,0.28475336322869954,0.24663677130044842,0.2040358744394619
MIAMI-DADE,BENJAMIN FRANKLIN K-8 CENTER,13,2041,326,98,80,87,49,13,0.3006134969325153,0.24539877300613497,0.2668711656441718,0.15030674846625766,0.03987730061349693
MIAMI-DADE,BENT TREE ELEMENTARY SCHOOL,13,0271,138,21,10,29,41,37,0.15217391304347827,0.07246376811594203,0.21014492753623187,0.2971014492753623,0.26811594202898553
MIAMI-DADE,BISCAYNE BEACH ELEMENTARY SCHOOL,13,0321,252,88,47,37,45,36,0.3492063492063492,0.1865079365079365,0.14682539682539683,0.17857142857142858,0.14285714285714285
MIAMI-DADE,BLUE LAKES ELEMENTARY SCHOOL,13,0441,125,22,23,32,27,21,0.176,0.184,0.256,0.216,0.168
MIAMI-DADE,BOB GRAHAM EDUCATION CENTER,13,0091,921,168,132,207,240,174,0.18241042345276873,0.14332247557003258,0.2247557003257329,0.26058631921824105,0.18892508143322476
MIAMI-DADE,BOWMAN ASHE/DOOLIN K-8 ACADEMY,13,0451,535,109,101,138,111,78,0.20373831775700935,0.18878504672897195,0.25794392523364484,0.20747663551401868,0.14579439252336449
MIAMI-DADE,BRENTWOOD ELEMENTARY SCHOOL,13,0461,229,54,39,54,48,34,0.23580786026200873,0.1703056768558952,0.23580786026200873,0.2096069868995633,0.14847161572052403
MIAMI-DADE,BRIDGEPREP ACADEMY INTERAMERICAN CAMPUS,13,5020,102,24,20,24,17,17,0.23529411764705882,0.19607843137254902,0.23529411764705882,0.16666666666666666,0.16666666666666666
MIAMI-DADE,BRIDGEPREP ACADEMY OF GREATER MIAMI,13,2013,199,64,38,47,36,14,0.32160804020100503,0.19095477386934673,0.23618090452261306,0.18090452261306533,0.07035175879396985
MIAMI-DADE,BRIDGEPREP ACADEMY OF MIAMI DADE,13,5028,490,89,84,161,105,50,0.1816326530612245,0.17142857142857143,0.32857142857142857,0.21428571428571427,0.10204081632653061
MIAMI-DADE,BRIDGEPREP ACADEMY OF NORTH MIAMI BEACH,13,4050,351,91,87,98,56,20,0.25925925925925924,0.24786324786324787,0.2792022792022792,0.15954415954415954,0.05698005698005698
MIAMI-DADE,BRIDGEPREP ACADEMY OF VILLAGE GREEN,13,3034,361,61,88,103,73,37,0.16897506925207756,0.24376731301939059,0.2853185595567867,0.20221606648199447,0.10249307479224377
MIAMI-DADE,BRIDGEPREP ACADEMY OF VILLAGE GREEN,13,3036,403,141,126,93,34,9,0.34987593052109184,0.31265508684863524,0.23076923076923078,0.08436724565756824,0.022332506203473945
MIAMI-DADE,BRIDGEPREP ACADEMY SOUTH,13,2003,281,43,61,81,67,28,0.15302491103202848,0.21708185053380782,0.28825622775800713,0.23843416370106763,0.099644128113879
MIAMI-DADE,BRIGHTVIEW PREPARATORY ACADEMY,13,5056,51,21,11,11,4,4,0.4117647058823529,0.21568627450980393,0.21568627450980393,0.0784313725490196,0.0784313725490196
MIAMI-DADE,BROADMOOR ELEMENTARY SCHOOL,13,0521,260,114,63,50,25,8,0.43846153846153846,0.2423076923076923,0.19230769230769232,0.09615384615384616,0.03076923076923077
MIAMI-DADE,BROWNSVILLE MIDDLE SCHOOL,13,6031,432,198,115,85,26,10,0.4583333333333333,0.2662037037037037,0.19675925925925927,0.06018518518518518,0.023148148148148147
MIAMI-DADE,BRUCIE BALL EDUCATIONAL CENTER,13,9732,50,17,7,8,0,0,0.34,0.14,0.16,0,0
MIAMI-DADE,BUNCHE PARK ELEMENTARY SCHOOL,13,0641,87,27,13,23,19,5,0.3103448275862069,0.14942528735632185,0.26436781609195403,0.21839080459770116,0.05747126436781609
MIAMI-DADE,CALUSA ELEMENTARY SCHOOL,13,0671,358,25,30,93,103,108,0.06983240223463687,0.08379888268156424,0.25977653631284914,0.2877094972067039,0.3016759776536313
MIAMI-DADE,CAMPBELL DRIVE K-8 CENTER,13,0651,608,187,140,133,98,52,0.30756578947368424,0.23026315789473684,0.21875,0.1611842105263158,0.08552631578947369
MIAMI-DADE,CARIBBEAN K-8 CENTER,13,0661,471,150,112,125,59,25,0.3184713375796178,0.23779193205944799,0.2653927813163482,0.12526539278131635,0.05307855626326964
MIAMI-DADE,CAROL CITY ELEMENTARY SCHOOL,13,0681,111,40,24,21,20,6,0.36036036036036034,0.21621621621621623,0.1891891891891892,0.18018018018018017,0.05405405405405406
MIAMI-DADE,CAROL CITY MIDDLE SCHOOL,13,6051,382,109,105,114,42,14,0.28534031413612565,0.27486910994764396,0.29842931937172773,0.1099476439790576,0.03664921465968586
MIAMI-DADE,CARRIE P. MEEK/WESTVIEW K-8 CENTER,13,5901,289,103,64,68,35,18,0.356401384083045,0.22145328719723184,0.23529411764705882,0.12110726643598616,0.06228373702422145
MIAMI-DADE,CHAMBERS HIGH SCHOOL,13,7065,35,24,7,3,0,0,0.6857142857142857,0.2,0.08571428571428572,0,0
MIAMI-DADE,"CHARLES DAVID WYCHE, JR ELEMENTARY SCHOOL",13,5991,239,90,38,59,32,21,0.37656903765690375,0.1589958158995816,0.24686192468619247,0.13389121338912133,0.08786610878661087
MIAMI-DADE,CHARLES R DREW K-8 CENTER,13,1401,256,93,69,64,31,1,0.36328125,0.26953125,0.25,0.12109375,0.00390625
MIAMI-DADE,CHARLES R HADLEY ELEM SCHOOL,13,2331,294,71,55,78,61,30,0.24149659863945577,0.1870748299319728,0.2653061224489796,0.20748299319727892,0.10204081632653061
MIAMI-DADE,CHRISTINA M. EVE ELEM. SCHOOL,13,1691,243,59,28,64,39,52,0.24279835390946503,0.11522633744855967,0.26337448559670784,0.16049382716049382,0.2139917695473251
MIAMI-DADE,CITRUS GROVE ELEMENTARY SCHOOL,13,0801,425,192,82,74,56,23,0.45176470588235296,0.19294117647058823,0.17411764705882352,0.13176470588235295,0.05411764705882353
MIAMI-DADE,CITRUS GROVE MIDDLE SCHOOL,13,6091,718,322,154,156,71,19,0.44846796657381616,0.21448467966573817,0.21727019498607242,0.0988857938718663,0.026462395543175487
MIAMI-DADE,CITY OF HIALEAH EDUCATIONAL ACADEMY,13,7262,364,52,70,119,88,33,0.14285714285714285,0.19230769230769232,0.3269230769230769,0.24175824175824176,0.09065934065934066
MIAMI-DADE,CLAUDE PEPPER ELEMENTARY SCHL,13,0831,213,45,34,50,53,32,0.2112676056338028,0.1596244131455399,0.2347417840375587,0.24882629107981222,0.15023474178403756
MIAMI-DADE,COCONUT GROVE ELEMENTARY SCHL,13,0841,244,20,20,71,78,57,0.08196721311475409,0.08196721311475409,0.29098360655737704,0.319672131147541,0.2336065573770492
MIAMI-DADE,COCONUT PALM K-8 ACADEMY,13,3621,814,331,191,182,86,22,0.40663390663390664,0.23464373464373464,0.22358722358722358,0.10565110565110565,0.02702702702702703
MIAMI-DADE,COLEGIATE VIRTUAL ACADEMY,13,6016,52,18,9,15,7,3,0.34615384615384615,0.17307692307692307,0.28846153846153844,0.1346153846153846,0.057692307692307696
MIAMI-DADE,COLONIAL DRIVE ELEMENTARY SCHL,13,0861,144,30,31,33,37,13,0.20833333333333334,0.2152777777777778,0.22916666666666666,0.2569444444444444,0.09027777777777778
MIAMI-DADE,COMSTOCK ELEMENTARY SCHOOL,13,0881,284,98,47,60,51,28,0.34507042253521125,0.16549295774647887,0.2112676056338028,0.1795774647887324,0.09859154929577464
MIAMI-DADE,COPE CENTER NORTH,13,8121,1,0,0,0,0,0,0,0,0,0,0
MIAMI-DADE,CORAL GABLES PREPARATORY ACADEMY,13,0961,555,78,84,122,136,134,0.14054054054054055,0.15135135135135136,0.21981981981981982,0.24504504504504504,0.24144144144144145
MIAMI-DADE,CORAL PARK ELEMENTARY SCHOOL,13,1001,423,63,51,97,107,104,0.14893617021276595,0.12056737588652482,0.2293144208037825,0.25295508274231676,0.2458628841607565
MIAMI-DADE,CORAL REEF ELEMENTARY SCHOOL,13,1041,374,29,31,84,98,130,0.07754010695187166,0.08288770053475936,0.22459893048128343,0.2620320855614973,0.34759358288770054
MIAMI-DADE,CORAL REEF MONTESSORI ACADEMY CHARTER SCHOOL,13,0070,292,76,83,84,37,13,0.2602739726027397,0.2842465753424658,0.2876712328767123,0.1267123287671233,0.04452054794520548
MIAMI-DADE,CORAL TERRACE ELEMENTARY SCHL,13,1081,241,60,30,58,46,49,0.24896265560165975,0.12448132780082988,0.24066390041493776,0.1908713692946058,0.2033195020746888
MIAMI-DADE,CORAL WAY K-8 CENTER,13,1121,672,155,142,167,109,102,0.23065476190476192,0.2113095238095238,0.24851190476190477,0.16220238095238096,0.15178571428571427
MIAMI-DADE,COUNTRY CLUB MIDDLE SCHOOL,13,6611,604,269,149,137,45,4,0.445364238410596,0.24668874172185432,0.22682119205298013,0.07450331125827815,0.006622516556291391
MIAMI-DADE,CRESTVIEW ELEMENTARY SCHOOL,13,1161,111,22,17,25,35,12,0.1981981981981982,0.15315315315315314,0.22522522522522523,0.3153153153153153,0.10810810810810811
MIAMI-DADE,CUTLER BAY MIDDLE,13,6111,885,313,229,190,104,45,0.3536723163841808,0.25875706214689265,0.21468926553672316,0.11751412429378531,0.05084745762711865
MIAMI-DADE,CUTLER RIDGE ELEMENTARY SCHOOL,13,1241,186,48,39,54,34,11,0.25806451612903225,0.20967741935483872,0.2903225806451613,0.1827956989247312,0.05913978494623656
MIAMI-DADE,CYPRESS K-8 CENTER,13,1281,264,75,51,57,64,17,0.2840909090909091,0.19318181818181818,0.2159090909090909,0.24242424242424243,0.06439393939393939
MIAMI-DADE,DANTE B. FASCELL ELEM. SCHOOL,13,1811,157,27,20,37,36,37,0.17197452229299362,0.12738853503184713,0.2356687898089172,0.22929936305732485,0.2356687898089172
MIAMI-DADE,DAVID FAIRCHILD ELEMENTARY SCHOOL,13,1761,221,23,28,50,61,60,0.10407239819004525,0.12669683257918551,0.22624434389140272,0.27601809954751133,0.27149321266968324
MIAMI-DADE,DAVID LAWRENCE JR. K-8 CENTER,13,5005,843,293,182,177,115,77,0.3475682087781732,0.2158956109134045,0.2099644128113879,0.13641755634638197,0.09134045077105575
MIAMI-DADE,DEVON AIRE K-8 CENTER,13,1331,648,103,111,150,165,117,0.15895061728395063,0.1712962962962963,0.23148148148148148,0.25462962962962965,0.18055555555555555
MIAMI-DADE,DOCTORS CHARTER SCHOOL OF MIAMI SHORES,13,6040,231,32,47,65,51,35,0.13852813852813853,0.20346320346320346,0.2813852813852814,0.22077922077922077,0.15151515151515152
MIAMI-DADE,DORAL ACADEMY,13,3030,559,7,43,134,190,186,0.012522361359570662,0.07692307692307693,0.23971377459749552,0.33989266547406083,0.33273703041144903
MIAMI-DADE,DORAL ACADEMY CHARTER MIDDLE SCHOOL,13,6030,1125,21,55,272,442,337,0.018666666666666668,0.04888888888888889,0.24177777777777779,0.3928888888888889,0.2995555555555556
MIAMI-DADE,DORAL ACADEMY OF TECHNOLOGY,13,3029,134,0,1,6,37,91,0,0.007462686567164179,0.04477611940298507,0.27611940298507465,0.6791044776119403
MIAMI-DADE,DORAL INTERNATIONAL ACAD OF MATH AND SCIENCE,13,3026,511,79,92,150,128,64,0.15459882583170254,0.18003913894324852,0.29354207436399216,0.25048923679060664,0.12524461839530332
MIAMI-DADE,DOROTHY M. WALLACE COPE CENTER,13,8131,5,0,0,0,0,0,0,0,0,0,0
MIAMI-DADE,DOWNTOWN DORAL CHARTER ELEMENTARY SCHOOL,13,3002,547,51,90,144,142,120,0.09323583180987204,0.16453382084095064,0.263254113345521,0.2595978062157221,0.21937842778793418
MIAMI-DADE,DOWNTOWN DORAL CHARTER UPPER SCHOOL,13,7044,469,39,67,105,107,153,0.08315565031982942,0.14285714285714285,0.22388059701492538,0.2281449893390192,0.326226012793177
MIAMI-DADE,DOWNTOWN MIAMI CHARTER SCHOOL,13,3600,268,70,41,73,62,21,0.26119402985074625,0.15298507462686567,0.27238805970149255,0.23134328358208955,0.07835820895522388
MIAMI-DADE,DR. CARLOS J. FINLAY ELEM.,13,5061,262,48,39,67,63,48,0.183206106870229,0.14885496183206107,0.25572519083969464,0.24045801526717558,0.183206106870229
MIAMI-DADE,DR. EDWARD L. WHIGHAM ELEM.,13,5981,246,57,42,60,57,30,0.23170731707317074,0.17073170731707318,0.24390243902439024,0.23170731707317074,0.12195121951219512
MIAMI-DADE,DR. FREDERICA S. WILSON/SKYWAY ELEM SCHOOL,13,5081,101,28,11,22,27,13,0.27722772277227725,0.10891089108910891,0.21782178217821782,0.26732673267326734,0.12871287128712872
MIAMI-DADE,DR. GILBERT L. PORTER ELEM.,13,4511,250,57,37,65,53,39,0.228,0.148,0.26,0.212,0.156
MIAMI-DADE,DR. HENRY E. PERRINE ACADEMY OF THE ARTS,13,4381,335,74,57,79,63,61,0.2208955223880597,0.1701492537313433,0.23582089552238805,0.1880597014925373,0.18208955223880596
MIAMI-DADE,DR. HENRY W MACK/WEST LITTLE RIVER K-8 CENTER,13,5861,251,124,64,46,13,3,0.4940239043824701,0.2549800796812749,0.18326693227091634,0.05179282868525897,0.01195219123505976
MIAMI-DADE,DR. MANUEL C. BARREIRO ELEMENTARY SCHOOL,13,0211,316,43,47,83,79,62,0.1360759493670886,0.14873417721518986,0.2626582278481013,0.25,0.1962025316455696
MIAMI-DADE,DR. ROBERT B. INGRAM ELEMENTARY SCHOOL,13,4121,158,82,25,32,16,4,0.5189873417721519,0.15822784810126583,0.20253164556962025,0.10126582278481013,0.02531645569620253
MIAMI-DADE,DR. ROLANDO ESPINOSA K-8 CENTER,13,0122,589,166,98,130,110,83,0.28183361629881154,0.166383701188455,0.22071307300509338,0.1867572156196944,0.14091680814940577
MIAMI-DADE,DR. TONI BILBAO PREPARATORY ACADEMY,13,4011,427,72,61,122,113,58,0.1686182669789227,0.14285714285714285,0.2857142857142857,0.2646370023419204,0.1358313817330211
MIAMI-DADE,DR. WILLIAM A. CHAPMAN ELEMENTARY SCHOOL,13,0771,202,67,42,46,36,11,0.3316831683168317,0.2079207920792079,0.22772277227722773,0.1782178217821782,0.054455445544554455
MIAMI-DADE,E.W.F. STIRRUP ELEMENTARY SCHOOL,13,5381,335,56,36,69,89,85,0.16716417910447762,0.10746268656716418,0.20597014925373133,0.2656716417910448,0.2537313432835821
MIAMI-DADE,EARLINGTON HEIGHTS ELEM. SCHL,13,1561,192,67,24,44,35,22,0.3489583333333333,0.125,0.22916666666666666,0.18229166666666666,0.11458333333333333
MIAMI-DADE,EDISON PARK K-8 CENTER,13,1601,240,61,43,54,62,19,0.25416666666666665,0.17916666666666667,0.225,0.25833333333333336,0.07916666666666666
MIAMI-DADE,EMERSON ELEMENTARY SCHOOL,13,1641,156,21,16,38,55,27,0.1346153846153846,0.10256410256410256,0.24358974358974358,0.3525641025641026,0.17307692307692307
MIAMI-DADE,ENEIDA M. HARTNER ELEM. SCHOOL,13,2351,175,58,41,45,24,7,0.3314285714285714,0.2342857142857143,0.2571428571428571,0.13714285714285715,0.04
MIAMI-DADE,ERNEST R. GRAHAM K-8 ACADEMY,13,5051,650,136,116,160,154,88,0.20923076923076922,0.17846153846153845,0.24615384615384617,0.23692307692307693,0.13538461538461538
MIAMI-DADE,ETHEL KOGER BECKHAM K-8 CENTER,13,0251,474,31,58,137,145,102,0.06540084388185655,0.12236286919831224,0.2890295358649789,0.3059071729957806,0.21518987341772153
MIAMI-DADE,EUGENIA B. THOMAS K-8 CENTER,13,0071,799,161,171,204,163,97,0.20150187734668334,0.21401752190237797,0.2553191489361702,0.20400500625782228,0.1214017521902378
MIAMI-DADE,EVERGLADES K-8 CENTER,13,1721,533,156,96,128,98,54,0.2926829268292683,0.1801125703564728,0.2401500938086304,0.18386491557223264,0.10131332082551595
MIAMI-DADE,EVERGLADES PREPARATORY ACADEMY,13,5006,399,99,100,121,46,33,0.24812030075187969,0.2506265664160401,0.3032581453634085,0.11528822055137844,0.08270676691729323
MIAMI-DADE,EXCELSIOR PREP CHARTER SCHOOL OF HIALEAH,13,5029,210,75,45,54,31,5,0.35714285714285715,0.21428571428571427,0.2571428571428571,0.14761904761904762,0.023809523809523808
MIAMI-DADE,EXCELSIOR PREP CHARTER SCHOOL OF MIAMI,13,5032,261,78,90,69,24,3,0.2988505747126437,0.3448275862068966,0.26436781609195403,0.09195402298850575,0.011494252873563218
MIAMI-DADE,FAIRLAWN ELEMENTARY SCHOOL,13,1801,279,74,55,66,55,29,0.26523297491039427,0.1971326164874552,0.23655913978494625,0.1971326164874552,0.1039426523297491
MIAMI-DADE,FLAGAMI ELEMENTARY SCHOOL,13,1841,193,33,25,56,42,37,0.17098445595854922,0.12953367875647667,0.29015544041450775,0.21761658031088082,0.19170984455958548
MIAMI-DADE,FLAMINGO ELEMENTARY SCHOOL,13,1921,272,81,48,63,53,27,0.2977941176470588,0.17647058823529413,0.23161764705882354,0.1948529411764706,0.09926470588235294
MIAMI-DADE,FLORIDA CITY ELEMENTARY SCHOOL,13,2001,273,125,51,62,24,11,0.45787545787545786,0.18681318681318682,0.2271062271062271,0.08791208791208792,0.040293040293040296
MIAMI-DADE,FRANCIS S.TUCKER K-8 CENTER,13,5561,164,59,30,25,29,21,0.3597560975609756,0.18292682926829268,0.1524390243902439,0.17682926829268292,0.12804878048780488
MIAMI-DADE,FRANK CRAWFORD MARTIN K-8 CENTER,13,3101,421,73,95,122,84,47,0.17339667458432304,0.22565320665083136,0.28978622327790976,0.1995249406175772,0.11163895486935867
MIAMI-DADE,FREDERICK R. DOUGLASS ELEM.,13,1361,111,37,27,27,16,4,0.3333333333333333,0.24324324324324326,0.24324324324324326,0.14414414414414414,0.036036036036036036
MIAMI-DADE,FULFORD ELEMENTARY SCHOOL,13,2081,211,71,42,52,32,13,0.33649289099526064,0.1990521327014218,0.24644549763033174,0.15165876777251186,0.061611374407582936
MIAMI-DADE,GATEWAY ENVIRONMENTAL K-8 LEARNING CENTER,13,4031,945,356,234,212,88,52,0.37671957671957673,0.24761904761904763,0.22433862433862434,0.09312169312169312,0.05502645502645503
MIAMI-DADE,GEORGE W. CARVER ELEMENTARY SCHOOL,13,0721,248,8,12,53,96,78,0.03225806451612903,0.04838709677419355,0.21370967741935484,0.3870967741935484,0.31451612903225806
MIAMI-DADE,GEORGE WASHINGTON CARVER MIDDLE SCHOOL,13,6071,568,17,38,140,187,185,0.02992957746478873,0.06690140845070422,0.24647887323943662,0.32922535211267606,0.3257042253521127
MIAMI-DADE,GEORGIA JONES AYERS MIDDLE SCHOOL,13,6011,488,251,114,88,30,6,0.514344262295082,0.2336065573770492,0.18032786885245902,0.06147540983606557,0.012295081967213115
MIAMI-DADE,GERTRUDE K. EDELMAN/SABAL PALM,13,4801,215,83,48,55,23,8,0.386046511627907,0.22325581395348837,0.2558139534883721,0.10697674418604651,0.037209302325581395
MIAMI-DADE,GLADES MIDDLE SCHOOL,13,6211,552,132,98,138,104,77,0.2391304347826087,0.17753623188405798,0.25,0.18840579710144928,0.13949275362318841
MIAMI-DADE,GLORIA FLOYD ELEMENTARY SCHOOL,13,2021,138,21,19,30,29,39,0.15217391304347827,0.13768115942028986,0.21739130434782608,0.21014492753623187,0.2826086956521739
MIAMI-DADE,GOLDEN GLADES ELEMENTARY SCHL,13,2161,85,22,16,26,14,7,0.25882352941176473,0.18823529411764706,0.3058823529411765,0.16470588235294117,0.08235294117647059
MIAMI-DADE,GOULDS ELEMENTARY SCHOOL,13,0311,181,85,33,40,18,4,0.4696132596685083,0.18232044198895028,0.22099447513812154,0.09944751381215469,0.022099447513812154
MIAMI-DADE,GRATIGNY ELEMENTARY SCHOOL,13,2241,148,45,24,40,26,13,0.30405405405405406,0.16216216216216217,0.2702702702702703,0.17567567567567569,0.08783783783783784
MIAMI-DADE,GREENGLADE ELEMENTARY SCHOOL,13,2261,163,37,23,36,37,30,0.22699386503067484,0.1411042944785276,0.22085889570552147,0.22699386503067484,0.18404907975460122
MIAMI-DADE,GREYNOLDS PARK ELEMENTARY SCHL,13,2281,242,77,35,62,32,36,0.3181818181818182,0.1446280991735537,0.256198347107438,0.1322314049586777,0.1487603305785124
MIAMI-DADE,GULFSTREAM ELEMENTARY SCHOOL,13,2321,186,47,23,48,41,26,0.25268817204301075,0.12365591397849462,0.25806451612903225,0.22043010752688172,0.13978494623655913
MIAMI-DADE,HAMMOCKS MIDDLE SCHOOL,13,6221,487,166,107,120,67,28,0.3408624229979466,0.21971252566735114,0.2464065708418891,0.1375770020533881,0.057494866529774126
MIAMI-DADE,HENRY E.S. REEVES K-8 CENTER,13,4491,536,170,124,150,64,28,0.31716417910447764,0.23134328358208955,0.2798507462686567,0.11940298507462686,0.05223880597014925
MIAMI-DADE,HENRY H. FILER MIDDLE SCHOOL,13,6171,628,267,150,124,51,35,0.4251592356687898,0.23885350318471338,0.19745222929936307,0.08121019108280254,0.05573248407643312
MIAMI-DADE,HENRY M. FLAGLER ELEM. SCHOOL,13,1881,371,125,52,104,65,26,0.33692722371967654,0.14016172506738545,0.2803234501347709,0.1752021563342318,0.07008086253369272
MIAMI-DADE,HENRY S. WEST LABORATORY SCHOOL,13,5831,223,5,18,43,63,94,0.02242152466367713,0.08071748878923767,0.19282511210762332,0.2825112107623318,0.42152466367713004
MIAMI-DADE,HERBERT A. AMMONS MIDDLE SCHL,13,6001,689,24,48,193,238,190,0.03483309143686502,0.06966618287373004,0.28011611030478956,0.3454281567489115,0.2757619738751814
MIAMI-DADE,HERE'S HELP,13,7823,4,0,0,0,0,0,0,0,0,0,0
MIAMI-DADE,HIALEAH ELEMENTARY SCHOOL,13,2361,383,138,79,70,61,33,0.360313315926893,0.206266318537859,0.18276762402088773,0.15926892950391644,0.08616187989556136
MIAMI-DADE,HIALEAH GARDENS ELEM. SCHOOL,13,2111,423,71,59,111,103,77,0.16784869976359337,0.13947990543735225,0.2624113475177305,0.24349881796690306,0.18203309692671396
MIAMI-DADE,HIALEAH GARDENS MIDDLE SCHOOL,13,6751,1108,194,235,339,223,114,0.17509025270758122,0.21209386281588447,0.30595667870036103,0.20126353790613719,0.10288808664259928
