district_number,district_name,school_number,school_name,grade,number_of_students,mean_scale_score,percentage_in_level_3_or_above,x1,x2,x3,x4,x5
53,POLK,1901,SOCRUM ELEMENTARY SCHOOL,05,83,311,37,33,30,17,19,1
53,POLK,1908,SPESSARD L HOLLAND ELEMENTARY,05,125,319,51,19,30,30,14,6
53,POLK,1921,"FROSTPROOF BEN HILL GRIFFIN, JR ELEMENTARY",05,146,309,41,38,21,21,14,5
53,POLK,1941,LOUGHMAN OAKS ELEMENTARY SCHL,05,189,306,32,47,22,19,9,4
53,POLK,1951,BERKLEY ELEMENTARY SCHOOL,05,129,324,53,19,29,20,21,12
53,POLK,2003,BELLA CITTA,05,139,309,32,40,28,18,9,5
53,POLK,7001,POLK VIRTUAL INSTRUCTION PROGRAM,05,1,NA,NA,NA,NA,NA,NA,NA
53,POLK,7023,POLK FULL TIME ESCHOOL,05,17,325,53,12,35,24,29,0
53,POLK,8005,MAGNOLIA MONTESSORI ACADEMY,05,14,344,100,0,0,50,14,36
53,POLK,8007,NAVIGATOR ACADEMY OF LEADERSHIP DAVENPORT,05,78,313,33,29,37,14,15,4
53,POLK,8008,LANGUAGE & LITERACY ACADEMY FOR LEARNING,05,15,277,7,87,7,7,0,0
53,POLK,8009,BRIDGEPREP ACADEMY OF POLK,05,41,312,41,37,22,27,15,0
53,POLK,8010,MATER ACADEMY DAVENPORT,05,76,323,53,21,26,22,18,12
53,POLK,8121,HARTRIDGE ACADEMY,05,29,325,55,10,34,31,17,7
53,POLK,8141,LAKELAND MONTESSORI SCHOOL HOUSE,05,15,337,93,0,7,27,53,13
53,POLK,8171,CYPRESS JUNCTION MONTESSORI,05,24,327,71,29,0,33,25,13
53,POLK,8201,MI ESCUELA MONTESSORI,05,20,330,70,15,15,35,15,20
53,POLK,9003,HOSPITAL HOMEBOUND,05,5,NA,NA,NA,NA,NA,NA,NA
54,PUTNAM,0051,THE CHILDREN'S READING CENTER,05,29,336,76,0,24,14,48,14
54,PUTNAM,0101,KELLEY SMITH ELEMENTARY SCHOOL,05,109,316,47,27,27,29,14,4
54,PUTNAM,0121,MELROSE ELEMENTARY SCHOOL,05,46,329,54,9,37,15,22,17
54,PUTNAM,0151,JAMES A. LONG ELEMENTARY SCHOOL,05,65,321,45,22,34,11,25,9
54,PUTNAM,0201,"ROBERT H. JENKINS, JR ELEMENTARY SCHOOL",05,125,315,42,32,26,20,16,6
54,PUTNAM,0211,BROWNING-PEARCE ELEM. SCHOOL,05,73,315,49,27,23,26,22,1
54,PUTNAM,0251,MIDDLETON-BURNEY ELEMENTARY,05,109,314,39,31,30,23,13,3
54,PUTNAM,0321,MELLON LEARNING CENTER,05,2,NA,NA,NA,NA,NA,NA,NA
54,PUTNAM,0341,OCHWILLA ELEMENTARY SCHOOL,05,52,319,54,21,25,33,15,6
54,PUTNAM,0351,WILLIAM D. MOSELEY ELEMENTARY SCHOOL,05,55,309,31,35,35,24,2,5
54,PUTNAM,7004,PUTNAM VIRTUAL FRANCHISE,05,1,NA,NA,NA,NA,NA,NA,NA
55,ST. JOHNS,0012,ST. AUGUSTINE PUBLIC MONTESSORI SCHOOL(SAPMS),05,8,NA,NA,NA,NA,NA,NA,NA
55,ST. JOHNS,0021,CROOKSHANK ELEMENTARY SCHOOL,05,109,321,52,25,23,28,16,9
55,ST. JOHNS,0061,THE EVELYN HAMBLEN CENTER,05,4,NA,NA,NA,NA,NA,NA,NA
55,ST. JOHNS,0091,KETTERLINUS ELEMENTARY SCHOOL,05,64,329,64,17,19,17,20,27
55,ST. JOHNS,0161,R. B. HUNT ELEMENTARY SCHOOL,05,123,337,82,6,12,27,36,20
55,ST. JOHNS,0201,JAMES A. WEBSTER ELEMENTARY SCHOOL,05,62,320,52,23,26,21,23,8
55,ST. JOHNS,0241,JULINGTON CREEK ELEM. SCHOOL,05,223,333,75,7,17,27,28,21
55,ST. JOHNS,0261,W. DOUGLAS HARTLEY ELEMENTARY,05,109,333,72,9,19,21,33,17
55,ST. JOHNS,0331,OSCEOLA ELEMENTARY SCHOOL,05,93,318,47,27,26,19,17,11
55,ST. JOHNS,0341,MILL CREEK ACADEMY,05,226,327,65,14,22,25,25,14
55,ST. JOHNS,0351,PONTE VEDRA PALM VALLEY- RAWLINGS ELEM SCHOOL,05,188,342,82,4,13,14,34,35
55,ST. JOHNS,0361,OTIS A. MASON ELEMENTARY SCHOOL,05,108,327,62,11,27,29,20,13
55,ST. JOHNS,0381,CUNNINGHAM CREEK ELEM. SCHOOL,05,118,332,72,11,17,27,28,17
55,ST. JOHNS,0391,OCEAN PALMS ELEMENTARY SCHOOL,05,169,336,79,8,14,22,31,25
55,ST. JOHNS,0441,DURBIN CREEK ELEMENTARY SCHOOL,05,166,337,81,7,11,23,33,26
55,ST. JOHNS,0451,TIMBERLIN CREEK ELEMENTARY SCHOOL,05,210,333,74,8,18,28,28,19
55,ST. JOHNS,0461,SOUTH WOODS ELEMENTARY SCHOOL,05,109,309,40,38,22,23,15,3
55,ST. JOHNS,0471,PATRIOT OAKS ACADEMY,05,200,334,78,7,16,30,28,20
55,ST. JOHNS,0472,LIBERTY PINES ACADEMY,05,221,331,67,11,22,22,28,17
55,ST. JOHNS,0482,WARDS CREEK ELEMENTARY SCHOOL,05,170,330,67,12,21,25,26,16
55,ST. JOHNS,0501,HICKORY CREEK ELEMENTARY SCHOOL,05,141,335,79,10,11,21,37,21
55,ST. JOHNS,0502,VALLEY RIDGE ACADEMY,05,135,336,81,6,13,30,29,22
55,ST. JOHNS,0511,PALENCIA ELEMENTARY SCHOOL,05,184,335,76,8,16,26,26,24
55,ST. JOHNS,0521,PICOLATA CROSSING ELEMENTARY SCHOOL,05,154,324,60,18,22,27,23,10
55,ST. JOHNS,0531,FREEDOM CROSSING ACADEMY,05,222,334,79,8,14,27,33,19
55,ST. JOHNS,0541,PALM VALLEY ACADEMY,05,151,332,74,7,19,30,26,17
55,ST. JOHNS,0551,PINE ISLAND ACADEMY,05,189,335,76,6,17,23,33,20
55,ST. JOHNS,7004,ST. JOHNS VIRTUAL FRANCHISE,05,24,335,71,13,17,21,21,29
56,ST. LUCIE,0031,WHITE CITY ELEMENTARY SCHOOL,05,86,309,36,42,22,14,19,3
56,ST. LUCIE,0040,WEATHERBEE ELEMENTARY SCHOOL,05,83,299,23,54,23,13,7,2
56,ST. LUCIE,0041,FAIRLAWN ELEMENTARY SCHOOL,05,99,327,68,17,15,30,24,13
56,ST. LUCIE,0051,CREATIVE ARTS ACADEMY OF ST. LUCIE,05,54,324,57,22,20,22,26,9
56,ST. LUCIE,0061,LAWNWOOD ELEMENTARY SCHOOL,05,120,304,31,51,18,13,13,5
56,ST. LUCIE,0071,ST. LUCIE ELEMENTARY SCHOOL,05,99,303,27,48,24,16,8,3
56,ST. LUCIE,0081,FRANCES K. SWEET ELEM. SCHOOL,05,57,314,44,26,30,26,16,2
56,ST. LUCIE,0091,SAVANNA RIDGE ELEMENTARY SCHL,05,68,314,44,28,28,29,12,3
56,ST. LUCIE,0111,CHESTER A. MOORE ELEMENTARY SCHOOL,05,74,310,35,36,28,20,11,4
56,ST. LUCIE,0131,ST. LUCIE WEST K-8 SCHOOL,05,174,324,60,21,19,30,17,13
56,ST. LUCIE,0141,SAMUEL S. GAINES ACADEMY,05,90,310,36,38,27,19,13,3
56,ST. LUCIE,0151,ALLAPATTAH FLATS K-8,05,137,321,63,21,16,31,25,7
56,ST. LUCIE,0205,DALE CASSENS EDUCATION COMPLEX,05,7,NA,NA,NA,NA,NA,NA,NA
56,ST. LUCIE,0221,MORNINGSIDE ELEMENTARY SCHOOL,05,101,331,74,13,13,21,34,20
56,ST. LUCIE,0231,LAKEWOOD PARK ELEM. SCHOOL,05,91,311,42,36,22,20,14,8
56,ST. LUCIE,0241,FLORESTA ELEMENTARY SCHOOL,05,113,317,51,28,20,26,21,4
56,ST. LUCIE,0251,BAYSHORE ELEMENTARY SCHOOL,05,134,311,39,39,22,20,13,6
56,ST. LUCIE,0261,NORTHPORT K-8 SCHOOL,05,128,309,38,38,24,23,9,5
56,ST. LUCIE,0271,WINDMILL POINT ELEM SCHOOL,05,159,318,49,24,27,27,15,7
56,ST. LUCIE,0281,VILLAGE GREEN ENVIRONMENTAL STUDIES SCHOOL,05,96,316,47,26,27,24,16,7
56,ST. LUCIE,0311,PARKWAY ELEMENTARY SCHOOL,05,86,319,47,19,35,27,13,7
56,ST. LUCIE,0341,MARIPOSA ELEMENTARY SCHOOL,05,136,319,51,22,26,29,19,4
56,ST. LUCIE,0351,OAK HAMMOCK K-8 SCHOOL,05,150,308,37,45,18,23,8,6
56,ST. LUCIE,0361,MANATEE ACADEMY K-8,05,180,318,47,33,20,18,16,13
56,ST. LUCIE,0381,RIVERS EDGE ELEMENTARY SCHOOL,05,138,320,48,26,26,16,18,14
56,ST. LUCIE,0421,WEST GATE K-8 SCHOOL,05,166,316,47,28,25,24,16,7
56,ST. LUCIE,0703,SOMERSET ACADEMY ST. LUCIE,05,103,318,48,25,27,23,15,10
56,ST. LUCIE,0711,RENAISSANCE CHARTER SCHOOL OF ST. LUCIE,05,150,315,44,30,26,25,13,5
56,ST. LUCIE,0721,RENAISSANCE CHARTER SCHOOL AT TRADITION,05,134,316,42,30,28,24,10,7
56,ST. LUCIE,0731,SOMERSET ACADEMY BETHANY,05,24,321,63,17,21,38,17,8
56,ST. LUCIE,0741,INDEPENDENCE CLASSICAL ACADEMY,05,50,313,44,32,24,20,24,0
56,ST. LUCIE,7001,ST. LUCIE VIRTUAL INSTRUCTION PROGRAM,05,2,NA,NA,NA,NA,NA,NA,NA
56,ST. LUCIE,7004,MOSAIC DIGITAL ACADEMY,05,19,324,58,16,26,21,16,21
57,SANTA ROSA,0021,CENTRAL SCHOOL,05,39,322,64,15,21,44,15,5
57,SANTA ROSA,0041,BERRYHILL ELEMENTARY SCHOOL,05,176,325,61,11,28,32,21,7
57,SANTA ROSA,0051,BAGDAD ELEMENTARY SCHOOL,05,78,323,55,23,22,28,14,13
57,SANTA ROSA,0061,CHUMUCKLA ELEMENTARY SCHOOL,05,40,329,73,18,10,28,28,18
57,SANTA ROSA,0071,EAST MILTON ELEMENTARY SCHOOL,05,113,319,48,27,25,21,20,6
57,SANTA ROSA,0101,GULF BREEZE ELEMENTARY SCHOOL,05,151,337,83,5,13,31,29,23
57,SANTA ROSA,0142,JAY ELEMENTARY SCHOOL,05,69,322,62,20,17,35,22,6
57,SANTA ROSA,0191,W. H. RHODES ELEMENTARY SCHOOL,05,145,319,50,23,27,27,16,8
57,SANTA ROSA,0271,HOLLEY-NAVARRE INTERMEDIATE,05,246,329,65,11,24,23,29,13
57,SANTA ROSA,0301,PEA RIDGE ELEMENTARY SCHOOL,05,131,322,54,21,25,25,17,12
57,SANTA ROSA,0311,ORIOLE BEACH ELEMENTARY SCHOOL,05,131,331,73,11,16,26,31,16
57,SANTA ROSA,0312,BENNETT C RUSSELL ELEMENTARY SCHOOL,05,139,326,59,11,30,29,17,12
57,SANTA ROSA,0331,S. S. DIXON INTERMEDIATE SCHOOL,05,323,331,72,10,18,27,28,17
57,SANTA ROSA,0342,WEST NAVARRE INTERMEDIATE SCHOOL,05,284,327,66,11,23,31,25,10
57,SANTA ROSA,1361,EAST BAY K-8 SCHOOL,05,139,330,69,7,24,32,23,14
57,SANTA ROSA,1421,HIGH ROAD,05,10,NA,0,NA,NA,NA,NA,NA
57,SANTA ROSA,7001,SANTA ROSA ONLINE VIRTUAL INSTRUCTION PROGRAM,05,1,NA,NA,NA,NA,NA,NA,NA
57,SANTA ROSA,7004,SANTA ROSA VIRTUAL FRANCHISE,05,8,NA,NA,NA,NA,NA,NA,NA
57,SANTA ROSA,8004,COASTAL CONNECTIONS ACADEMY,05,42,311,38,31,31,26,7,5
58,SARASOTA,0012,ALTA VISTA ELEMENTARY SCHOOL,05,61,319,64,23,13,41,15,8
58,SARASOTA,0021,PINE VIEW SCHOOL,05,138,352,98,0,2,6,47,45
58,SARASOTA,0071,BAY HAVEN SCHOOL OF BASICS PLUS,05,86,337,81,5,14,22,36,23
58,SARASOTA,0081,SUNCOAST SCHOOL FOR INN.STUD.,05,19,311,32,42,26,16,16,0
58,SARASOTA,0090,ISLAND VILLAGE MONTESSORI SCHL,05,61,329,70,13,16,25,34,11
58,SARASOTA,0100,SARASOTA SUNCOAST ACADEMY,05,90,330,67,12,21,21,26,20
58,SARASOTA,0101,BRENTWOOD ELEMENTARY SCHOOL,05,99,324,61,22,17,28,19,13
58,SARASOTA,0103,IMAGINE SCHOOL AT NORTH PORT,05,86,328,70,8,22,34,29,7
58,SARASOTA,0106,IMAGINE SCHOOL AT PALMER RANCH,05,55,321,49,31,20,9,25,15
58,SARASOTA,0113,SARASOTA ACADEMY OF THE ARTS,05,18,318,33,39,28,0,17,17
58,SARASOTA,0121,ENGLEWOOD ELEMENTARY SCHOOL,05,90,325,54,17,29,16,23,16
58,SARASOTA,0131,FRUITVILLE ELEMENTARY SCHOOL,05,122,324,61,21,17,24,26,11
58,SARASOTA,0171,PHILLIPPI SHORES ELEM. SCHOOL,05,130,333,72,9,19,23,31,18
58,SARASOTA,0191,SOUTHSIDE ELEMENTARY SCHOOL,05,119,337,82,8,10,32,18,32
58,SARASOTA,0201,TUTTLE ELEMENTARY SCHOOL,05,118,316,48,31,21,23,19,6
58,SARASOTA,0211,VENICE ELEMENTARY SCHOOL,05,94,331,73,12,15,29,29,16
58,SARASOTA,0261,GOCIO ELEMENTARY SCHOOL,05,96,310,41,39,21,20,17,4
58,SARASOTA,0271,GULF GATE ELEMENTARY SCHOOL,05,120,330,69,9,22,26,27,17
58,SARASOTA,0291,WILKINSON ELEMENTARY SCHOOL,05,81,315,49,32,19,21,22,6
58,SARASOTA,0293,OAK PARK SCHOOL,05,9,NA,NA,NA,NA,NA,NA,NA
58,SARASOTA,0301,ASHTON ELEMENTARY SCHOOL,05,201,338,85,3,11,24,38,23
58,SARASOTA,0381,GARDEN ELEMENTARY SCHOOL,05,74,330,70,9,20,27,27,16
58,SARASOTA,0461,GLENALLEN ELEMENTARY SCHOOL,05,108,314,44,31,25,26,8,9
58,SARASOTA,0471,LAKEVIEW ELEMENTARY SCHOOL,05,110,338,79,6,15,18,37,24
58,SARASOTA,0491,TAYLOR RANCH ELEMENTARY SCHOOL,05,154,331,73,10,17,25,31,17
58,SARASOTA,0501,EMMA E. BOOKER ELEMENTARY SCHOOL,05,87,313,37,29,34,25,7,5
58,SARASOTA,1211,LAUREL NOKOMIS SCHOOL,05,175,330,69,17,14,27,22,20
58,SARASOTA,1231,TOLEDO BLADE ELEMENTARY SCHOOL,05,168,328,64,15,21,29,21,14
58,SARASOTA,1241,ATWATER ELEMENTARY,05,135,325,63,19,19,25,30,8
58,SARASOTA,1271,CRANBERRY ELEMENTARY SCHOOL,05,120,326,68,18,13,29,31,8
58,SARASOTA,1282,TATUM RIDGE ELEMENTARY SCHOOL,05,139,335,80,7,13,29,29,21
58,SARASOTA,1341,LAMARQUE ELEMENTARY SCHOOL,05,167,326,67,16,17,30,23,14
58,SARASOTA,7001,SARASOTA VIRTUAL INSTRUCTION PROGRAM,05,4,NA,NA,NA,NA,NA,NA,NA
59,SEMINOLE,0021,HAMILTON ELEMENTARY SCHOOL,05,105,320,56,24,20,26,30,1
59,SEMINOLE,0031,BEAR LAKE ELEMENTARY SCHOOL,05,154,314,45,35,19,26,16,4
59,SEMINOLE,0041,ENGLISH ESTATES ELEM. SCHOOL,05,99,318,43,21,35,20,16,7
59,SEMINOLE,0051,GENEVA ELEMENTARY SCHOOL,05,87,325,61,23,16,24,22,15
59,SEMINOLE,0081,LAKE MARY ELEMENTARY SCHOOL,05,144,327,66,17,17,28,26,12
59,SEMINOLE,0091,LONGWOOD ELEMENTARY SCHOOL,05,93,325,60,12,28,27,18,15
59,SEMINOLE,0111,EVANS ELEMENTARY SCHOOL,05,154,331,72,12,16,25,28,19
59,SEMINOLE,0121,LAYER ELEMENTARY SCHOOL,05,83,324,57,22,22,20,16,20
59,SEMINOLE,0131,LAWTON ELEMENTARY SCHOOL,05,135,328,66,14,20,27,27,12
59,SEMINOLE,0141,PINE CREST ELEMENTARY SCHOOL,05,107,309,32,43,25,21,7,3
59,SEMINOLE,0171,WALKER ELEMENTARY SCHOOL,05,137,333,71,7,22,25,27,19
59,SEMINOLE,0202,CASSELBERRY ELEMENTARY SCHOOL,05,127,326,64,10,26,29,28,7
59,SEMINOLE,0231,WILSON ELEMENTARY SCHOOL,05,151,333,75,12,13,25,28,23
59,SEMINOLE,0271,GOLDSBORO ELEMENTARY MAGNET,05,155,328,65,17,17,24,23,18
59,SEMINOLE,0281,HOPPER CENTER,05,7,NA,NA,NA,NA,NA,NA,NA
59,SEMINOLE,0301,MIDWAY ELEMENTARY SCHOOL,05,124,317,46,24,30,27,10,8
59,SEMINOLE,0331,HIGHLANDS ELEMENTARY SCHOOL,05,89,324,60,19,21,25,25,10
59,SEMINOLE,0361,RAINBOW ELEMENTARY SCHOOL,05,110,339,82,4,15,27,30,25
59,SEMINOLE,0391,WINTER SPRINGS ELEMENTARY SCHL,05,86,328,64,13,23,27,23,14
59,SEMINOLE,0401,SPRING LAKE ELEMENTARY SCHOOL,05,90,316,51,30,19,24,18,9
59,SEMINOLE,0441,CARILLON ELEMENTARY SCHOOL,05,171,330,73,12,15,29,26,18
59,SEMINOLE,0502,FOREST CITY ELEMENTARY SCHOOL,05,120,323,58,19,23,24,23,10
59,SEMINOLE,0511,RED BUG ELEMENTARY SCHOOL,05,126,328,67,15,17,25,30,12
59,SEMINOLE,0521,IDYLLWILDE ELEMENTARY SCHOOL,05,109,317,46,24,30,23,15,8
59,SEMINOLE,0531,EASTBROOK ELEMENTARY SCHOOL,05,113,320,53,25,22,23,21,9
59,SEMINOLE,0561,ALTAMONTE ELEMENTARY SCHOOL,05,98,317,48,29,23,24,19,4
59,SEMINOLE,0571,JOURNEYS ACADEMY,05,5,NA,NA,NA,NA,NA,NA,NA
59,SEMINOLE,0581,SABAL POINT ELEMENTARY SCHOOL,05,137,335,77,7,15,25,34,19
59,SEMINOLE,0591,WOODLANDS ELEMENTARY SCHOOL,05,132,332,73,13,14,26,29,18
59,SEMINOLE,0601,LAKE ORIENTA ELEMENTARY SCHOOL,05,99,313,38,34,27,20,9,9
59,SEMINOLE,0611,STERLING PARK ELEMENTARY SCHL,05,122,315,47,33,20,16,25,6
59,SEMINOLE,0651,WEKIVA ELEMENTARY SCHOOL,05,130,328,69,11,20,39,21,9
59,SEMINOLE,0661,KEETH ELEMENTARY SCHOOL,05,113,335,78,11,12,27,20,31
59,SEMINOLE,0681,STENSTROM ELEMENTARY SCHOOL,05,102,326,60,15,25,25,24,11
59,SEMINOLE,0691,HEATHROW ELEMENTARY SCHOOL,05,125,337,78,6,17,25,25,28
59,SEMINOLE,0701,PARTIN ELEMENTARY SCHOOL,05,118,335,76,8,16,21,36,19
59,SEMINOLE,0801,BENTLEY ELEMENTARY SCHOOL,05,135,323,57,21,21,21,22,14
59,SEMINOLE,0811,WICKLOW ELEMENTARY SCHOOL,05,95,309,36,35,29,22,12,2
59,SEMINOLE,0821,CRYSTAL LAKE ELEMENTARY SCHOOL,05,111,318,48,24,28,25,15,7
59,SEMINOLE,7004,SEMINOLE COUNTY VIRTUAL FRANCHISE (SCVS),05,20,331,85,5,10,55,25,5
59,SEMINOLE,9229,CHOICES IN LEARNING CHARTER,05,81,335,79,7,14,26,31,22
59,SEMINOLE,9233,GALILEO SCHOOL FOR GIFTED LEARNING,05,73,324,59,21,21,23,23,12
59,SEMINOLE,9236,SEMINOLE SCIENCE CHARTER SCHOOL,05,49,330,67,12,20,22,27,18
59,SEMINOLE,9255,GALILEO SCHOOL FOR GIFTED LEARNING SKYWAY,05,73,325,62,12,26,32,21,10
60,SUMTER,0031,BUSHNELL ELEMENTARY SCHOOL,05,104,329,70,10,20,35,20,15
60,SUMTER,0051,WEBSTER ELEMENTARY SCHOOL,05,99,325,60,16,24,28,18,13
60,SUMTER,0102,WILDWOOD ELEMENTARY SCHOOL,05,123,314,42,29,28,24,14,5
60,SUMTER,0181,LAKE PANASOFFKEE ELEM. SCHOOL,05,95,326,62,15,23,32,15,16
60,SUMTER,2001,VILLAGES CHARTER SCHOOL,05,263,334,77,8,14,29,32,17
60,SUMTER,7001,SUMTER COUNTY VIRTUAL INSTRUCTION PROGRAM,05,1,NA,NA,NA,NA,NA,NA,NA
61,SUWANNEE,0011,SUWANNEE RIVERSIDE ELEMENTARY,05,127,319,46,21,32,26,15,6
61,SUWANNEE,0042,SUWANNEE SPRINGCREST ELEMENTARY,05,66,327,70,17,14,38,24,8
61,SUWANNEE,0060,SUWANNEE PINEVIEW ELEMENTARY,05,99,311,36,42,21,19,11,6
61,SUWANNEE,0063,SUWANNEE OPPORTUNITY SCHOOL,05,11,284,9,73,18,9,0,0
61,SUWANNEE,0089,BRANFORD ELEMENTARY SCHOOL,05,93,324,61,16,23,32,18,11
61,SUWANNEE,7023,SUWANNEE VIRTUAL SCHOOL,05,4,NA,NA,NA,NA,NA,NA,NA
62,TAYLOR,0041,TAYLOR COUNTY ELEMENTARY SCHL,05,162,317,43,27,31,22,16,5
62,TAYLOR,0111,STEINHATCHEE SCHOOL,05,16,336,81,6,13,31,38,13
63,UNION,0022,LAKE BUTLER MIDDLE SCHOOL,05,177,318,49,25,27,25,15,8
64,VOLUSIA,0621,BLUE LAKE ELEMENTARY SCHOOL,05,82,312,41,33,26,27,11,4
64,VOLUSIA,0734,TOMOKA ELEMENTARY SCHOOL,05,83,330,64,12,24,18,29,17
64,VOLUSIA,0761,PATHWAYS ELEMENTARY SCHOOL,05,111,325,63,19,18,27,22,14
64,VOLUSIA,0821,PINE TRAIL ELEMENTARY SCHOOL,05,99,331,70,12,18,27,24,18
64,VOLUSIA,0949,CHISHOLM ELEMENTARY SCHOOL,05,91,322,57,26,16,23,18,16
64,VOLUSIA,1114,ORMOND BEACH ELEMENTARY SCHOOL,05,38,332,68,13,18,21,21,26
64,VOLUSIA,1237,CORONADO BEACH ELEMENTARY SCHL,05,35,338,74,3,23,29,20,26
64,VOLUSIA,1491,WOODWARD AVENUE ELEM. SCHOOL,05,99,317,48,29,22,20,22,6
64,VOLUSIA,1631,LOUISE S. MCINNIS ELEM. SCHOOL,05,74,313,46,34,20,26,15,5
64,VOLUSIA,1811,DELTONA LAKES ELEMENTARY SCHL,05,105,316,49,29,23,25,15,9
64,VOLUSIA,1931,ENTERPRISE ELEMENTARY SCHOOL,05,81,321,52,19,30,23,20,9
64,VOLUSIA,2021,OSTEEN ELEMENTARY SCHOOL,05,99,322,56,20,24,25,24,6
64,VOLUSIA,2451,PALM TERRACE ELEMENTARY SCHOOL,05,72,320,53,19,28,25,21,7
64,VOLUSIA,2721,HOLLY HILL SCHOOL,05,82,301,27,56,17,16,11,0
64,VOLUSIA,2734,CHAMPION ELEMENTARY SCHOOL,05,84,313,43,37,20,20,13,10
64,VOLUSIA,3234,R. J. LONGSTREET ELEM. SCHOOL,05,45,324,64,18,18,31,24,9
64,VOLUSIA,3251,WESTSIDE ELEMENTARY SCHOOL,05,98,308,36,46,18,19,12,4
64,VOLUSIA,3451,HORIZON ELEMENTARY SCHOOL,05,119,325,61,23,17,24,24,13
64,VOLUSIA,3631,GEORGE W. MARKS ELEM. SCHOOL,05,105,318,50,27,23,25,17,9
64,VOLUSIA,3651,INDIAN RIVER ELEM. SCHOOL,05,84,315,49,29,23,31,14,4
64,VOLUSIA,3697,EDGEWATER PUBLIC SCHOOL,05,74,325,64,16,20,34,19,11
64,VOLUSIA,4131,ORANGE CITY ELEMENTARY SCHOOL,05,93,312,41,34,25,24,15,2
64,VOLUSIA,4531,SPRUCE CREEK ELEMENTARY SCHOOL,05,103,326,65,15,20,29,25,11
64,VOLUSIA,4621,SUGAR MILL ELEMENTARY SCHOOL,05,90,322,53,20,27,28,16,10
64,VOLUSIA,4634,BEACHSIDE ELEMENTARY SCHOOL,05,94,312,38,36,26,19,15,4
64,VOLUSIA,4831,PIERSON ELEMENTARY SCHOOL,05,70,318,43,26,31,16,21,6
64,VOLUSIA,4934,PORT ORANGE ELEMENTARY SCHOOL,05,52,325,56,27,17,19,13,23
64,VOLUSIA,4951,SWEETWATER ELEMENTARY SCHOOL,05,119,330,75,12,13,31,29,15
64,VOLUSIA,5037,READ-PATTILLO ELEMENTARY SCHL,05,62,317,56,31,13,34,16,6
64,VOLUSIA,5434,RIVERVIEW LEARNING CENTER,05,3,NA,NA,NA,NA,NA,NA,NA
64,VOLUSIA,6144,TURIE T. SMALL ELEMENTARY SCHL,05,72,309,32,40,28,18,11,3
64,VOLUSIA,6234,SOUTH DAYTONA ELEMENTARY SCHOOL,05,110,311,38,36,25,23,15,1
64,VOLUSIA,6441,EDITH I. STARKE ELEM. SCHOOL,05,41,314,46,32,22,32,10,5
64,VOLUSIA,6751,DISCOVERY ELEMENTARY SCHOOL,05,88,313,39,36,25,19,13,7
64,VOLUSIA,6781,TIMBERCREST ELEMENTARY SCHOOL,05,162,324,57,19,24,27,19,12
64,VOLUSIA,6841,SUNRISE ELEMENTARY SCHOOL,05,96,313,38,36,26,21,9,7
64,VOLUSIA,6851,FRIENDSHIP ELEMENTARY SCHOOL,05,62,310,37,37,26,21,15,2
64,VOLUSIA,6871,VOLUSIA PINES ELEMENTARY SCHOOL,05,111,318,50,25,25,28,10,12
64,VOLUSIA,6891,THE READING EDGE ACADEMY,05,38,320,47,26,26,21,24,3
64,VOLUSIA,7004,VOLUSIA ONLINE LEARNING-FLVS (FRANCHISE),05,29,330,66,3,31,28,24,14
64,VOLUSIA,7621,IVY HAWN CHARTER SCHOOL OF THE ARTS,05,132,326,67,20,12,32,27,9
64,VOLUSIA,7631,BURNS SCIENCE AND TECHNOLOGY CHARTER SCHOOL,05,88,328,66,18,16,30,18,18
64,VOLUSIA,7751,FOREST LAKE ELEMENTARY SCHOOL,05,90,320,52,24,23,23,16,13
64,VOLUSIA,7761,DEBARY ELEMENTARY SCHOOL,05,140,324,60,20,20,27,22,11
64,VOLUSIA,7781,FREEDOM ELEMENTARY SCHOOL,05,123,320,54,26,20,24,20,10
64,VOLUSIA,7871,SPIRIT ELEMENTARY SCHOOL,05,98,322,58,23,18,21,31,6
64,VOLUSIA,7881,MANATEE COVE ELEMENTARY SCHOOL,05,112,315,38,30,32,16,13,8
64,VOLUSIA,7921,CYPRESS CREEK ELEMENTARY SCHOOL,05,143,332,70,10,20,27,25,18
64,VOLUSIA,7931,PRIDE ELEMENTARY SCHOOL,05,114,317,53,29,18,30,16,7
64,VOLUSIA,7951,SAMSULA ACADEMY,05,12,325,50,8,42,25,8,17
64,VOLUSIA,7981,CITRUS GROVE ELEMENTARY SCHOOL,05,155,323,55,19,25,28,19,9
65,WAKULLA,0005,WAKULLA COAST CHARTER SCHOOL OF ARTS SCIENCE,05,19,309,42,42,16,16,21,5
65,WAKULLA,0011,MEDART ELEMENTARY SCHOOL,05,60,323,60,17,23,32,25,3
65,WAKULLA,0015,RIVERSINK ELEMENTARY SCHOOL,05,68,329,74,13,13,37,19,18
65,WAKULLA,0031,CRAWFORDVILLE ELEMENTARY SCHOOL,05,118,322,53,17,31,28,16,8
65,WAKULLA,0091,SHADEVILLE ELEMENTARY SCHOOL,05,105,325,61,19,20,24,23,14
66,WALTON,0061,WEST DEFUNIAK ELEMENTARY SCHOOL,05,98,326,66,12,21,36,22,8
66,WALTON,0101,PAXTON SCHOOL,05,61,324,56,16,28,30,16,10
66,WALTON,0146,FREEPORT MIDDLE SCHOOL,05,159,321,52,22,26,30,13,9
66,WALTON,0151,VAN R. BUTLER ELEM. SCHOOL,05,155,327,65,11,24,28,29,8
